,Time,Action
1708,14:16:09.0,&=vfx
1709,14:16:09.1,&=vfx
1710,14:16:09.2,&=vfx
1711,14:16:09.3,&=vfx
1712,14:16:09.4,&=vfx
1713,14:16:09.5,&=vfx
1714,14:16:09.6,&=vfx
1715,14:16:10.7,&=crying
1716,14:16:15.9,&=vocalization
1717,14:16:16.0,&=vocalization
1718,14:16:16.1,&=vocalization
1719,14:16:16.2,&=vocalization
1720,14:16:16.3,&=vocalization
1721,14:16:16.4,&=vocalization
1722,14:16:23.6,&=vocalization
1723,14:16:23.7,&=vocalization
1724,14:16:23.8,&=vocalization
1725,14:16:23.9,&=vocalization
1726,14:16:24.0,&=vocalization
1727,14:16:24.1,&=vocalization
1728,14:16:25.9,&=crying
1729,14:16:26.0,&=crying
1730,14:16:26.1,&=crying
1731,14:16:26.2,&=crying
1732,14:16:26.3,&=crying
1733,14:16:26.4,&=crying
1734,14:16:26.5,&=crying
1735,14:16:26.6,&=crying
1736,14:16:27.6,&=crying
1737,14:16:27.7,&=crying
1738,14:16:27.8,&=crying
1739,14:16:27.9,&=crying
1740,14:16:28.0,&=crying
1741,14:16:28.1,&=crying
1742,14:16:28.2,&=crying
1743,14:16:28.3,&=crying
1744,14:16:36.4,&=crying
1745,14:16:36.5,&=crying
1746,14:16:36.6,&=crying
1747,14:16:36.7,&=crying
1748,14:16:36.8,&=crying
1749,14:16:36.9,&=crying
1750,14:16:37.0,&=crying
1751,14:16:37.1,&=crying
1752,14:16:45.6,&=crying
1753,14:16:45.7,&=crying
1754,14:16:45.8,&=crying
1755,14:16:45.9,&=crying
1756,14:16:46.0,&=crying
1757,14:16:46.1,&=crying
1758,14:16:46.2,&=crying
1759,14:16:46.3,&=crying
1760,14:16:59.5,&=vocalization
1761,14:16:59.6,&=vocalization
1762,14:16:59.7,&=vocalization
1763,14:16:59.8,&=vocalization
1764,14:16:59.9,&=vocalization
1765,14:17:00.0,&=vocalization
1766,14:17:00.1,&=vocalization
1767,14:17:00.2,&=vocalization
1768,14:17:00.3,&=vocalization
1769,14:17:00.4,&=vocalization
1770,14:17:00.5,&=vocalization
1771,14:17:00.6,&=vocalization
1772,14:17:00.7,&=vocalization
1773,14:17:00.8,&=vocalization
1774,14:17:00.9,&=vocalization
1775,14:17:01.8,&=vocalization
1776,14:17:01.9,&=vocalization
1777,14:17:02.0,&=vocalization
1778,14:17:02.1,&=vocalization
1779,14:17:02.2,&=vocalization
1780,14:17:02.3,&=vocalization
1781,14:17:02.4,&=vocalization
1782,14:17:04.5,&=vfx
1783,14:17:04.6,&=vfx
1784,14:17:04.7,&=vfx
1785,14:17:04.8,&=vfx
1786,14:17:04.9,&=vfx
1787,14:17:05.0,&=vfx
1788,14:17:05.1,&=vfx
1789,14:17:05.2,&=vfx
1790,14:17:13.4,&=crying
1791,14:17:13.5,&=crying
1792,14:17:13.6,&=crying
1793,14:17:13.7,&=crying
1794,14:17:13.8,&=crying
1795,14:17:13.9,&=crying
1796,14:17:14.0,&=crying
1797,14:17:14.1,&=crying
1798,14:17:28.2,&=vfx
1799,14:17:28.3,&=vfx
1800,14:17:28.4,&=vfx
1801,14:17:28.5,&=vfx
1802,14:17:28.6,&=vfx
1803,14:17:28.7,&=vfx
1804,14:17:28.8,&=vfx
1805,14:17:28.9,&=vfx
1806,14:17:42.9,&=vocalization
1807,14:17:43.0,&=vocalization
1808,14:17:43.1,&=vocalization
1809,14:17:43.2,&=vocalization
1810,14:17:43.3,&=vocalization
1811,14:17:43.4,&=vocalization
1812,14:17:43.5,&=vocalization
1813,14:17:43.6,&=vocalization
1814,14:17:46.7,&=crying
1815,14:17:46.8,&=crying
1816,14:17:46.9,&=crying
1817,14:17:47.0,&=crying
1818,14:17:47.1,&=crying
1819,14:17:47.2,&=crying
1820,14:17:47.3,&=crying
1821,14:17:51.8,&=vocalization
1822,14:17:51.9,&=vocalization
1823,14:17:52.0,&=vocalization
1824,14:17:52.1,&=vocalization
1825,14:17:52.2,&=vocalization
1826,14:17:52.3,&=vocalization
1827,14:17:52.4,&=crying
1828,14:17:52.5,&=crying
1829,14:17:52.6,&=crying
1830,14:17:52.7,&=crying
1831,14:17:52.8,&=vfx
1832,14:17:52.9,&=vfx
1833,14:17:53.0,&=vfx
1834,14:17:53.1,&=vfx
1835,14:17:56.3,&=vfx
1836,14:17:56.4,&=vfx
1837,14:17:56.5,&=vfx
1838,14:18:09.0,&=vocalization
1839,14:18:09.1,&=vocalization
1840,14:18:09.2,&=vocalization
1841,14:18:09.3,&=vocalization
1842,14:18:09.4,&=vocalization
1843,14:18:09.5,&=vocalization
1844,14:18:28.9,&=crying
1845,14:18:29.0,&=crying
1846,14:18:29.1,&=crying
1847,14:18:29.2,&=crying
1848,14:18:29.3,&=crying
1849,14:18:29.4,&=crying
1850,14:18:29.5,&=crying
1851,14:18:29.6,&=crying
1852,14:18:29.7,&=crying
1853,14:18:29.8,&=crying
1854,14:18:29.9,&=crying
1855,14:18:39.4,&=vocalization
1856,14:18:39.5,&=vocalization
1857,14:18:39.6,&=vocalization
1858,14:18:39.7,&=vocalization
1859,14:18:51.0,&=vocalization
1860,14:18:51.1,&=vocalization
1861,14:18:51.2,&=vocalization
1862,14:18:51.3,&=vocalization
1863,14:18:51.4,&=vocalization
1864,14:18:51.5,&=vocalization
1865,14:18:51.6,&=vocalization
1866,14:18:51.7,&=vocalization
1867,14:18:52.9,&=vocalization
1868,14:18:53.0,&=vocalization
1869,14:18:53.1,&=vocalization
1870,14:18:53.2,&=vocalization
1871,14:18:53.3,&=vocalization
1872,14:18:53.4,&=vocalization
1873,14:18:53.5,&=vocalization
1874,14:19:15.2,&=vocalization
1875,14:19:15.3,&=vocalization
1876,14:19:15.4,&=vocalization
1877,14:19:15.5,&=vocalization
1878,14:19:15.6,&=vocalization
1879,14:19:15.7,&=vocalization
1880,14:19:17.5,&=crying
1881,14:19:17.6,&=crying
1882,14:19:17.7,&=crying
1883,14:19:17.8,&=crying
1884,14:19:17.9,&=crying
1885,14:19:18.0,&=crying
1886,14:19:18.1,&=crying
1887,14:19:18.2,&=vocalization
1888,14:19:18.3,&=vocalization
1889,14:19:18.4,&=vocalization
1890,14:19:18.5,&=vocalization
1891,14:19:18.6,&=vocalization
1892,14:19:18.7,&=vocalization
1893,14:19:18.8,&=vocalization
1894,14:20:45.8,&=crying
1895,14:20:45.9,&=crying
1896,14:20:46.0,&=crying
1897,14:29:27.6,&=crying
1898,14:29:27.7,&=crying
1899,14:34:41.4,&=crying
1900,14:34:41.5,&=crying
1901,14:34:41.6,&=crying
1902,14:34:41.7,&=crying
1903,14:34:41.8,&=crying
1904,14:34:41.9,&=crying
1905,14:34:42.0,&=crying
1906,14:34:42.1,&=crying
1907,14:34:42.2,&=crying
1908,14:34:42.3,&=crying
1909,14:34:42.4,&=crying
1910,14:36:41.2,&=crying
1911,14:36:41.3,&=crying
1912,14:36:41.4,&=crying
1913,14:36:41.5,&=crying
1914,14:36:41.6,&=crying
1915,14:36:41.7,&=crying
1916,14:36:41.8,&=crying
1917,14:36:41.9,&=crying
1918,14:36:42.0,&=crying
1919,14:36:42.1,&=crying
1920,14:36:42.4,&=crying
1921,14:36:42.5,&=crying
1922,14:36:42.6,&=crying
1923,14:36:42.7,&=crying
1924,14:36:42.8,&=crying
1925,14:37:31.2,&=crying
1926,14:37:31.3,&=crying
1927,14:37:31.4,&=crying
1928,14:37:31.5,&=crying
1929,14:37:47.5,&=vfx
1930,14:37:47.6,&=vfx
1931,14:37:47.7,&=vfx
1932,14:37:47.8,&=vfx
1933,14:43:02.2,&=crying
1934,14:43:02.3,&=crying
1935,14:43:02.4,&=crying
1936,14:43:02.5,&=crying
1937,14:43:02.6,&=crying
1938,14:43:02.7,&=crying
1939,14:43:02.8,&=crying
1940,14:43:02.9,&=crying
1941,14:43:03.0,&=crying
1942,14:43:03.1,&=crying
1943,14:43:03.2,&=crying
1944,14:43:03.3,&=crying
1945,14:43:03.4,&=crying
1946,14:43:03.5,&=crying
1947,14:43:22.4,&=crying
1948,14:43:22.5,&=crying
1949,14:43:22.6,&=crying
1950,14:43:22.7,&=crying
1951,14:43:22.8,&=crying
1952,14:43:22.9,&=crying
1953,14:43:23.0,&=crying
1954,14:43:23.1,&=crying
1955,14:43:23.2,&=crying
1956,14:43:23.3,&=crying
1957,14:43:23.4,&=crying
1958,14:43:23.5,&=crying
1959,14:43:23.6,&=crying
1960,14:43:23.7,&=crying
1961,14:43:23.8,&=crying
1962,14:43:23.9,&=crying
1963,14:43:24.0,&=crying
1964,14:43:24.1,&=crying
1965,14:43:24.2,&=crying
1966,14:43:24.3,&=crying
1967,14:43:24.4,&=crying
1968,14:43:24.5,&=crying
1969,14:43:26.5,&=crying
1970,14:43:26.6,&=crying
1971,14:43:26.7,&=crying
1972,14:43:26.8,&=crying
1973,14:43:26.9,&=crying
1974,14:43:27.0,&=crying
1975,14:43:28.1,&=crying
1976,14:43:28.2,&=crying
1977,14:43:28.3,&=crying
1978,14:43:28.4,&=crying
1979,14:43:28.5,&=crying
1980,14:43:28.6,&=crying
1981,14:43:28.7,&=crying
1982,14:43:28.8,&=crying
1983,14:43:28.9,&=crying
1984,14:43:29.0,&=crying
1985,14:43:29.1,&=crying
1986,14:43:29.2,&=crying
1987,14:43:36.7,&=crying
1988,14:43:36.8,&=crying
1989,14:43:36.9,&=crying
1990,14:43:37.0,&=crying
1991,14:43:37.1,&=crying
1992,14:43:37.2,&=crying
1993,14:43:37.3,&=crying
1994,14:43:37.4,&=crying
1995,14:43:37.5,&=crying
1996,14:43:37.6,&=crying
1997,14:43:44.0,&=crying
1998,14:43:44.1,&=crying
1999,14:43:44.2,&=crying
2000,14:43:44.3,&=crying
2001,14:43:44.4,&=crying
2002,14:43:44.5,&=crying
2003,14:43:44.6,&=crying
2004,14:43:44.7,&=crying
2005,14:43:44.8,&=crying
2006,14:43:44.9,&=crying
2007,14:43:45.0,&=crying
2008,14:43:45.1,&=crying
2009,14:43:45.2,&=crying
2010,14:43:45.3,&=crying
2011,14:43:45.4,&=crying
2012,14:43:45.5,&=crying
2013,14:43:45.6,&=crying
2014,14:43:45.7,&=crying
2015,14:43:45.8,&=crying
2016,14:43:45.9,&=crying
2017,14:43:46.0,&=crying
2018,14:43:46.1,&=crying
2019,14:43:46.2,&=crying
2020,14:44:02.2,&=crying
2021,14:44:02.3,&=crying
2022,14:44:02.4,&=crying
2023,14:44:02.5,&=crying
2024,14:44:02.6,&=crying
2025,14:44:02.7,&=crying
2026,14:44:02.8,&=crying
2027,14:44:02.9,&=crying
2028,14:44:08.7,&=crying
2029,14:44:08.8,&=crying
2030,14:44:08.9,&=crying
2031,14:44:09.0,&=crying
2032,14:44:09.9,&=crying
2033,14:44:10.0,&=crying
2034,14:44:10.1,&=crying
2035,14:44:10.2,&=crying
2036,14:44:10.3,&=crying
2037,14:44:10.4,&=crying
2038,14:44:10.5,&=crying
2039,14:44:10.6,&=crying
2040,14:48:43.2,&=crying
2041,14:48:43.3,&=crying
2042,14:48:43.4,&=vfx
2043,14:48:43.5,&=vfx
2044,14:48:43.6,&=vfx
2045,14:48:43.7,&=vfx
2046,14:48:55.5,&=crying
2047,14:48:55.6,&=crying
2048,14:48:55.7,&=crying
2049,14:48:55.8,&=crying
2050,14:48:55.9,&=crying
2051,14:48:56.0,&=crying
2052,14:49:11.5,&=crying
2053,14:49:11.6,&=crying
2054,14:49:11.7,&=crying
2055,14:51:59.1,&=crying
2056,14:51:59.2,&=crying
2057,14:51:59.3,&=crying
2058,14:51:59.4,&=crying
2059,14:51:59.5,&=crying
2060,14:51:59.6,&=crying
2061,14:51:59.7,&=crying
2062,14:51:59.8,&=crying
2063,14:57:02.1,&=crying
2064,14:57:02.2,&=crying
2065,14:57:02.3,&=crying
2066,14:57:02.4,&=crying
2067,14:57:02.5,&=crying
2068,14:57:02.6,&=crying
2069,14:57:02.7,&=crying
2070,14:57:02.8,&=crying
2071,14:57:02.9,&=crying
2072,14:57:03.0,&=crying
2073,15:09:56.4,&=crying
2074,15:09:56.5,&=crying
2075,15:09:56.6,&=crying
2076,15:09:56.7,&=crying
2077,15:21:46.8,&=crying
2078,15:21:46.9,&=crying
2079,15:21:47.0,&=crying
2080,15:21:47.1,&=crying
2081,15:21:47.2,&=crying
2082,15:22:00.8,&=crying
2083,15:22:00.9,&=crying
2084,15:22:01.0,&=crying
2085,15:22:01.1,&=crying
2086,15:22:01.2,&=crying
2087,15:26:46.9,&=crying
2088,15:26:47.0,&=crying
2089,15:26:47.1,&=crying
2090,15:26:47.2,&=crying
2091,15:26:47.3,&=crying
2092,15:26:47.4,&=crying
2093,15:26:47.5,&=crying
2094,15:26:47.6,&=crying
2095,15:26:57.0,&=crying
2096,15:26:57.1,&=crying
2097,15:26:57.2,&=crying
2098,15:26:57.3,&=crying
2099,15:28:23.5,&=crying
2100,15:28:23.6,&=crying
2101,15:28:23.7,&=crying
2102,15:28:23.8,&=crying
2103,15:28:23.9,&=crying
2104,15:28:24.0,&=crying
2105,15:28:24.1,&=crying
2106,15:28:46.8,&=crying
2107,15:28:46.9,&=crying
2108,15:28:47.0,&=crying
2109,15:28:47.1,&=crying
2110,15:28:47.2,&=crying
2111,15:28:47.3,&=crying
2112,15:28:48.4,&=crying
2113,15:28:48.5,&=crying
2114,15:28:48.6,&=crying
2115,15:28:48.7,&=crying
2116,15:28:48.8,&=crying
2117,15:28:48.9,&=crying
2118,15:28:49.0,&=crying
2119,15:28:49.1,&=crying
2120,15:28:49.2,&=crying
2121,15:28:49.3,&=crying
2122,15:28:49.4,&=crying
2123,15:28:49.5,&=crying
