,Time,Action
5756,03:34:27.8,&=crying
5757,03:34:27.9,&=crying
5758,03:34:28.0,&=crying
5759,03:34:28.1,&=crying
5760,03:34:28.2,&=crying
5761,03:34:28.3,&=crying
5762,03:34:28.4,&=crying
5763,03:34:28.5,&=crying
5764,03:34:28.6,&=crying
5765,03:34:28.7,&=crying
5766,03:34:28.8,&=crying
5767,03:34:28.9,&=crying
5768,03:34:29.0,&=crying
5769,03:34:29.1,&=crying
5770,03:34:29.2,&=crying
5771,03:34:29.3,&=crying
5772,03:34:29.4,&=crying
5773,03:34:29.5,&=crying
5774,03:34:29.6,&=crying
5775,03:34:29.7,&=crying
5776,03:34:29.8,&=crying
5777,03:34:29.9,&=crying
5778,03:34:30.0,&=crying
5779,03:34:30.1,&=crying
5780,03:34:30.2,&=crying
5781,03:34:30.3,&=crying
5782,03:34:30.4,&=crying
5783,03:34:30.5,&=crying
5784,03:34:30.6,&=crying
5785,03:34:30.7,&=crying
5786,03:34:30.8,&=crying
5787,03:34:30.9,&=crying
5788,03:34:31.0,&=crying
5789,03:34:31.1,&=crying
5790,03:34:31.2,&=crying
5791,03:34:31.3,&=crying
5792,03:34:31.4,&=crying
5793,03:34:31.5,&=crying
5794,03:34:31.6,&=crying
5795,03:34:31.7,&=crying
5796,03:34:31.8,&=crying
5797,03:34:31.9,&=crying
5798,03:34:33.3,&=crying
5799,03:34:33.4,&=crying
5800,03:34:33.5,&=crying
5801,03:34:33.6,&=crying
5802,03:34:33.7,&=crying
5803,03:34:33.8,&=crying
5804,03:34:35.1,&=vocalization
5805,03:34:35.2,&=vocalization
5806,03:34:35.3,&=vocalization
5807,03:34:35.4,&=vocalization
5808,03:34:35.5,&=vocalization
5809,03:34:35.6,&=vocalization
5810,03:34:35.7,&=vocalization
5811,03:34:35.8,&=vocalization
5812,03:34:35.9,&=vocalization
5813,03:34:37.1,&=crying
5814,03:34:37.2,&=crying
5815,03:34:37.3,&=crying
5816,03:34:37.4,&=crying
5817,03:34:37.5,&=crying
5818,03:34:37.6,&=crying
5819,03:34:37.7,&=crying
5820,03:34:37.8,&=crying
5821,03:34:37.9,&=crying
5822,03:34:38.0,&=crying
5823,03:34:38.1,&=crying
5824,03:34:38.2,&=crying
5825,03:34:38.3,&=crying
5826,03:34:38.4,&=crying
5827,03:34:38.5,&=crying
5828,03:34:38.6,&=crying
5829,03:34:38.7,&=crying
5830,03:34:38.8,&=crying
5831,03:34:38.9,&=crying
5832,03:34:39.0,&=crying
5833,03:34:39.1,&=crying
5834,03:34:39.2,&=crying
5835,03:34:39.3,&=crying
5836,03:34:39.4,&=crying
5837,03:34:39.5,&=crying
5838,03:34:39.6,&=crying
5839,03:34:39.7,&=crying
5840,03:34:39.8,&=crying
5841,03:34:39.9,&=crying
5842,03:34:40.0,&=crying
5843,03:34:40.1,&=crying
5844,03:34:40.2,&=crying
5845,03:34:40.3,&=crying
5846,03:34:40.4,&=crying
5847,03:34:41.6,&=crying
5848,03:34:41.7,&=crying
5849,03:34:41.8,&=crying
5850,03:34:41.9,&=crying
5851,03:34:42.0,&=crying
5852,03:34:42.1,&=crying
5853,03:34:42.2,&=crying
5854,03:34:42.3,&=crying
5855,03:34:42.4,&=crying
5856,03:34:42.5,&=crying
5857,03:34:42.6,&=crying
5858,03:34:42.7,&=crying
5859,03:34:42.8,&=crying
5860,03:34:42.9,&=crying
5861,03:34:43.0,&=crying
5862,03:34:43.1,&=crying
5863,03:34:43.2,&=crying
5864,03:34:43.3,&=crying
5865,03:34:43.4,&=crying
5866,03:34:43.5,&=crying
5867,03:34:43.6,&=crying
5868,03:34:43.7,&=crying
5869,03:34:43.8,&=crying
5870,03:34:43.9,&=crying
5871,03:34:44.0,&=crying
5872,03:34:44.1,&=crying
5873,03:34:44.2,&=crying
5874,03:34:44.3,&=crying
5875,03:34:44.4,&=crying
5876,03:34:44.5,&=crying
5877,03:34:44.6,&=crying
5878,03:34:44.7,&=crying
5879,03:34:44.8,&=crying
5880,03:34:45.7,&=crying
5881,03:34:45.8,&=crying
5882,03:34:45.9,&=crying
5883,03:34:46.0,&=crying
5884,03:34:46.1,&=crying
5885,03:34:46.2,&=crying
5886,03:34:46.3,&=crying
5887,03:34:46.4,&=crying
5888,03:34:46.5,&=crying
5889,03:34:46.6,&=crying
5890,03:34:46.7,&=crying
5891,03:34:46.8,&=crying
5892,03:34:46.9,&=crying
5893,03:34:47.0,&=crying
5894,03:34:47.1,&=crying
5895,03:34:47.2,&=crying
5896,03:34:47.3,&=crying
5897,03:34:47.4,&=crying
5898,03:34:47.5,&=crying
5899,03:34:47.6,&=crying
5900,03:34:47.7,&=crying
5901,03:34:47.8,&=crying
5902,03:34:47.9,&=crying
5903,03:34:48.0,&=crying
5904,03:34:48.8,&=crying
5905,03:34:48.9,&=crying
5906,03:34:49.0,&=crying
5907,03:34:49.1,&=crying
5908,03:34:49.2,&=crying
5909,03:34:49.3,&=crying
5910,03:34:49.4,&=crying
5911,03:34:49.5,&=crying
5912,03:34:49.6,&=crying
5913,03:34:49.7,&=crying
5914,03:34:49.8,&=crying
5915,03:34:49.9,&=crying
5916,03:34:50.0,&=crying
5917,03:34:50.1,&=crying
5918,03:34:50.2,&=crying
5919,03:34:50.3,&=crying
5920,03:34:50.4,&=crying
5921,03:34:50.5,&=crying
5922,03:34:50.6,&=crying
5923,03:34:50.7,&=crying
5924,03:34:50.8,&=crying
5925,03:34:50.9,&=crying
5926,03:34:51.0,&=crying
5927,03:34:51.1,&=crying
5928,03:34:51.2,&=crying
5929,03:34:51.3,&=crying
5930,03:34:51.4,&=crying
5931,03:34:51.5,&=crying
5932,03:34:51.6,&=crying
5933,03:34:51.7,&=crying
5934,03:34:51.8,&=crying
5935,03:34:51.9,&=crying
5936,03:34:52.0,&=crying
5937,03:34:52.1,&=crying
5938,03:34:52.2,&=crying
5939,03:34:52.3,&=crying
5940,03:34:52.4,&=crying
5941,03:34:52.5,&=crying
5942,03:34:52.6,&=crying
5943,03:34:52.7,&=crying
5944,03:34:52.8,&=crying
5945,03:34:52.9,&=crying
5946,03:34:53.0,&=crying
5947,03:34:53.1,&=crying
5948,03:34:53.2,&=crying
5949,03:34:53.3,&=crying
5950,03:34:53.4,&=crying
5951,03:34:53.5,&=crying
5952,03:34:53.6,&=crying
5953,03:34:53.7,&=crying
5954,03:34:53.8,&=crying
5955,03:34:53.9,&=crying
5956,03:34:54.0,&=crying
5957,03:34:54.1,&=crying
5958,03:34:54.2,&=crying
5959,03:34:54.3,&=crying
5960,03:34:54.4,&=crying
5961,03:34:54.5,&=crying
5962,03:34:54.6,&=crying
5963,03:34:54.7,&=crying
5964,03:34:54.8,&=crying
5965,03:34:54.9,&=crying
5966,03:34:55.0,&=crying
5967,03:34:55.1,&=crying
5968,03:34:55.2,&=crying
5969,03:34:55.3,&=crying
5970,03:34:55.4,&=crying
5971,03:34:55.5,&=crying
5972,03:34:55.6,&=crying
5973,03:34:55.7,&=crying
5974,03:34:57.1,&=crying
5975,03:34:57.2,&=crying
5976,03:34:57.3,&=crying
5977,03:34:57.4,&=crying
5978,03:34:57.5,&=crying
5979,03:34:57.6,&=crying
5980,03:34:57.7,&=crying
5981,03:34:57.8,&=crying
5982,03:34:57.9,&=crying
5983,03:34:58.0,&=crying
5984,03:34:58.1,&=crying
5985,03:34:58.2,&=crying
5986,03:34:58.3,&=crying
5987,03:34:58.4,&=crying
5988,03:34:58.5,&=crying
5989,03:34:58.6,&=crying
5990,03:34:58.7,&=crying
5991,03:34:58.8,&=crying
5992,03:34:58.9,&=crying
5993,03:34:59.0,&=crying
5994,03:34:59.1,&=crying
5995,03:34:59.2,&=crying
5996,03:34:59.3,&=crying
5997,03:34:59.4,&=crying
5998,03:34:59.5,&=crying
5999,03:34:59.6,&=crying
6000,03:34:59.7,&=crying
6001,03:34:59.8,&=crying
6002,03:34:59.9,&=crying
6003,03:35:00.0,&=crying
6004,03:35:00.1,&=crying
6005,03:35:00.2,&=crying
6006,03:35:00.3,&=crying
6007,03:35:00.4,&=crying
6008,03:35:00.5,&=crying
6009,03:35:00.6,&=crying
6010,03:35:00.7,&=crying
6011,03:35:00.8,&=crying
6012,03:35:00.9,&=crying
6013,03:35:01.0,&=crying
6014,03:35:01.1,&=crying
6015,03:35:01.2,&=crying
6016,03:35:01.3,&=crying
6017,03:35:01.4,&=crying
6018,03:35:01.5,&=crying
6019,03:35:01.6,&=crying
6020,03:35:01.7,&=crying
6021,03:35:01.8,&=crying
6022,03:35:02.1,&=crying
6023,03:35:02.2,&=crying
6024,03:35:02.3,&=crying
6025,03:35:02.4,&=crying
6026,03:35:02.5,&=crying
6027,03:35:02.6,&=crying
6028,03:35:02.7,&=crying
6029,03:35:02.8,&=crying
6030,03:35:02.9,&=crying
6031,03:35:03.0,&=crying
6032,03:35:03.1,&=crying
6033,03:35:03.2,&=crying
6034,03:35:03.3,&=crying
6035,03:35:03.4,&=crying
6036,03:35:03.5,&=crying
6037,03:35:03.6,&=crying
6038,03:35:03.7,&=crying
6039,03:35:03.8,&=crying
6040,03:35:03.9,&=crying
6041,03:35:04.0,&=crying
6042,03:35:04.1,&=crying
6043,03:35:04.2,&=crying
6044,03:35:04.3,&=crying
6045,03:35:04.4,&=crying
6046,03:35:04.5,&=crying
6047,03:35:04.6,&=crying
6048,03:35:04.7,&=crying
6049,03:35:04.8,&=crying
6050,03:35:04.9,&=crying
6051,03:35:05.0,&=crying
6052,03:35:05.1,&=crying
6053,03:35:05.2,&=crying
6054,03:35:05.3,&=crying
6055,03:35:05.4,&=crying
6056,03:35:05.5,&=crying
6057,03:35:05.6,&=crying
6058,03:35:05.7,&=crying
6059,03:35:05.8,&=crying
6060,03:35:05.9,&=crying
6061,03:35:06.0,&=crying
6062,03:35:06.1,&=crying
6063,03:35:06.2,&=crying
6064,03:35:06.3,&=crying
6065,03:35:06.4,&=crying
6066,03:35:07.6,&=crying
6067,03:35:07.7,&=crying
6068,03:35:07.8,&=crying
6069,03:35:07.9,&=crying
6070,03:35:08.5,&=crying
6071,03:35:08.6,&=crying
6072,03:35:08.7,&=crying
6073,03:35:08.8,&=crying
6074,03:35:08.9,&=crying
6075,03:35:09.0,&=crying
6076,03:35:09.1,&=crying
6077,03:35:09.2,&=crying
6078,03:35:09.3,&=crying
6079,03:35:09.4,&=crying
6080,03:35:09.5,&=crying
6081,03:35:09.6,&=crying
6082,03:35:09.7,&=crying
6083,03:35:09.8,&=crying
6084,03:35:09.9,&=crying
6085,03:35:10.0,&=crying
6086,03:35:10.1,&=crying
6087,03:35:10.2,&=crying
6088,03:35:10.3,&=crying
6089,03:35:10.4,&=crying
6090,03:35:10.5,&=crying
6091,03:35:11.9,&=crying
6092,03:35:12.0,&=crying
6093,03:35:13.5,&=crying
6094,03:35:13.6,&=crying
6095,03:35:13.7,&=crying
6096,03:35:13.8,&=crying
6097,03:35:13.9,&=crying
6098,03:35:14.0,&=crying
6099,03:35:14.1,&=crying
6100,03:35:14.2,&=crying
6101,03:35:14.3,&=crying
6102,03:35:14.4,&=crying
6103,03:35:14.5,&=crying
6104,03:35:14.6,&=crying
6105,03:35:14.7,&=crying
6106,03:35:14.8,&=crying
6107,03:35:14.9,&=crying
6108,03:35:15.0,&=crying
6109,03:35:15.1,&=crying
6110,03:35:15.2,&=crying
6111,03:35:15.3,&=crying
6112,03:35:15.4,&=crying
6113,03:35:15.5,&=crying
6114,03:35:15.6,&=crying
6115,03:35:15.7,&=crying
6116,03:35:15.8,&=crying
6117,03:35:15.9,&=crying
6118,03:35:16.0,&=crying
6119,03:35:16.1,&=crying
6120,03:35:16.2,&=crying
6121,03:35:16.3,&=crying
6122,03:35:16.4,&=crying
6123,03:35:16.5,&=crying
6124,03:35:16.6,&=crying
6125,03:35:16.7,&=crying
6126,03:35:17.7,&=crying
6127,03:35:17.8,&=crying
6128,03:35:17.9,&=crying
6129,03:35:18.0,&=crying
6130,03:35:18.1,&=crying
6131,03:35:18.2,&=crying
6132,03:35:18.3,&=crying
6133,03:35:18.4,&=crying
6134,03:35:18.5,&=crying
6135,03:35:18.6,&=crying
6136,03:35:18.7,&=crying
6137,03:35:18.8,&=crying
6138,03:35:18.9,&=crying
6139,03:35:19.0,&=crying
6140,03:35:19.1,&=crying
6141,03:35:19.2,&=crying
6142,03:35:19.3,&=crying
6143,03:35:19.4,&=crying
6144,03:35:19.9,&=crying
6145,03:35:20.0,&=crying
6146,03:35:20.1,&=crying
6147,03:35:20.2,&=crying
6148,03:35:20.3,&=crying
6149,03:35:20.4,&=crying
6150,03:35:20.5,&=crying
6151,03:35:20.6,&=crying
6152,03:35:21.5,&=crying
6153,03:35:21.6,&=crying
6154,03:35:21.7,&=crying
6155,03:35:21.8,&=crying
6156,03:35:21.9,&=crying
6157,03:35:22.0,&=crying
6158,03:35:22.1,&=crying
6159,03:35:22.2,&=crying
6160,03:35:22.3,&=crying
6161,03:35:22.4,&=crying
6162,03:35:22.5,&=crying
6163,03:35:22.6,&=crying
6164,03:35:22.7,&=crying
6165,03:35:22.8,&=crying
6166,03:35:22.9,&=crying
6167,03:35:23.0,&=crying
6168,03:35:23.1,&=crying
6169,03:35:23.2,&=crying
6170,03:35:23.3,&=crying
6171,03:35:23.4,&=crying
6172,03:35:23.5,&=crying
6173,03:35:23.6,&=crying
6174,03:35:23.7,&=crying
6175,03:35:23.8,&=crying
6176,03:35:23.9,&=crying
6177,03:35:24.0,&=crying
6178,03:35:24.1,&=crying
6179,03:35:24.2,&=crying
6180,03:35:24.3,&=crying
6181,03:35:24.4,&=crying
6182,03:35:24.5,&=crying
6183,03:35:24.6,&=crying
6184,03:35:24.7,&=crying
6185,03:35:24.8,&=crying
6186,03:35:24.9,&=crying
6187,03:35:25.0,&=crying
6188,03:35:25.1,&=crying
6189,03:35:25.2,&=crying
6190,03:35:25.3,&=crying
6191,03:35:25.4,&=crying
6192,03:35:25.5,&=crying
6193,03:35:25.6,&=crying
6194,03:35:25.7,&=crying
6195,03:35:25.8,&=crying
6196,03:35:25.9,&=crying
6197,03:35:26.0,&=crying
6198,03:35:26.1,&=crying
6199,03:35:26.2,&=crying
6200,03:35:26.3,&=crying
6201,03:35:26.4,&=crying
6202,03:35:26.5,&=crying
6203,03:35:26.6,&=crying
6204,03:35:26.7,&=crying
6205,03:35:26.8,&=crying
6206,03:35:26.9,&=crying
6207,03:35:27.0,&=crying
6208,03:35:27.1,&=crying
6209,03:35:27.2,&=crying
6210,03:35:27.3,&=crying
6211,03:35:27.4,&=crying
6212,03:35:27.5,&=crying
6213,03:35:27.6,&=crying
6214,03:35:27.7,&=crying
6215,03:35:27.8,&=crying
6216,03:35:27.9,&=crying
6217,03:35:28.0,&=crying
6218,03:35:28.1,&=crying
6219,03:35:28.2,&=crying
6220,03:35:28.3,&=crying
6221,03:35:28.4,&=crying
6222,03:35:28.5,&=crying
6223,03:35:28.6,&=crying
6224,03:35:28.7,&=crying
6225,03:35:28.8,&=crying
6226,03:35:28.9,&=crying
6227,03:35:29.0,&=crying
6228,03:35:29.1,&=crying
6229,03:35:29.2,&=crying
6230,03:35:29.3,&=crying
6231,03:35:29.4,&=crying
6232,03:35:29.5,&=crying
6233,03:35:29.6,&=crying
6234,03:35:29.7,&=crying
6235,03:35:29.8,&=crying
6236,03:35:29.9,&=crying
6237,03:35:30.0,&=crying
6238,03:35:30.1,&=crying
6239,03:35:30.2,&=crying
6240,03:35:30.3,&=crying
6241,03:35:30.4,&=crying
6242,03:35:30.5,&=crying
6243,03:35:30.6,&=crying
6244,03:35:30.7,&=crying
6245,03:35:30.8,&=crying
6246,03:35:30.9,&=crying
6247,03:35:31.0,&=crying
6248,03:35:31.1,&=crying
6249,03:35:31.2,&=crying
6250,03:35:31.3,&=crying
6251,03:35:31.4,&=crying
6252,03:35:31.5,&=crying
6253,03:35:31.6,&=crying
6254,03:35:31.7,&=crying
6255,03:35:31.8,&=crying
6256,03:35:31.9,&=crying
6257,03:35:32.0,&=crying
6258,03:35:32.1,&=crying
6259,03:35:32.2,&=crying
6260,03:35:32.3,&=crying
6261,03:35:32.4,&=crying
6262,03:35:32.5,&=crying
6263,03:35:32.6,&=crying
6264,03:35:33.7,&=crying
6265,03:35:33.8,&=crying
6266,03:35:33.9,&=crying
6267,03:35:34.0,&=crying
6268,03:35:34.1,&=crying
6269,03:35:34.2,&=crying
6270,03:35:34.3,&=crying
6271,03:35:34.4,&=crying
6272,03:35:34.5,&=crying
6273,03:35:34.6,&=crying
6274,03:35:34.7,&=crying
6275,03:35:34.8,&=crying
6276,03:35:34.9,&=crying
6277,03:35:35.0,&=crying
6278,03:35:35.1,&=crying
6279,03:35:35.2,&=crying
6280,03:35:35.3,&=crying
6281,03:35:35.4,&=crying
6282,03:35:35.5,&=crying
6283,03:35:35.6,&=crying
6284,03:35:35.7,&=crying
6285,03:35:35.8,&=crying
6286,03:35:35.9,&=crying
6287,03:35:36.0,&=crying
6288,03:35:36.1,&=crying
6289,03:35:36.2,&=crying
6290,03:35:36.3,&=crying
6291,03:35:36.4,&=crying
6292,03:35:36.5,&=crying
6293,03:35:36.6,&=crying
6294,03:35:36.7,&=crying
6295,03:35:36.8,&=crying
6296,03:35:36.9,&=crying
6297,03:35:37.0,&=crying
6298,03:35:37.1,&=crying
6299,03:35:37.2,&=crying
6300,03:35:37.3,&=crying
6301,03:35:37.4,&=crying
6302,03:35:37.5,&=crying
6303,03:35:37.6,&=crying
6304,03:35:37.7,&=crying
6305,03:35:37.8,&=crying
6306,03:35:37.9,&=crying
6307,03:35:38.0,&=crying
6308,03:35:38.1,&=crying
6309,03:35:38.2,&=crying
6310,03:35:38.3,&=crying
6311,03:35:38.4,&=crying
6312,03:35:38.5,&=crying
6313,03:35:38.6,&=crying
6314,03:35:38.7,&=crying
6315,03:35:38.8,&=crying
6316,03:35:38.9,&=crying
6317,03:35:39.0,&=crying
6318,03:35:39.6,&=crying
6319,03:35:39.7,&=crying
6320,03:35:39.8,&=crying
6321,03:35:39.9,&=crying
6322,03:35:40.0,&=crying
6323,03:35:40.1,&=crying
6324,03:35:40.2,&=crying
6325,03:35:40.3,&=crying
6326,03:35:40.4,&=crying
6327,03:35:40.5,&=crying
6328,03:35:40.6,&=crying
6329,03:35:40.7,&=crying
6330,03:35:40.8,&=crying
6331,03:35:40.9,&=crying
6332,03:35:41.0,&=crying
6333,03:35:41.1,&=crying
6334,03:35:42.0,&=crying
6335,03:35:42.1,&=crying
6336,03:35:42.2,&=crying
6337,03:35:42.3,&=crying
6338,03:35:42.4,&=crying
6339,03:35:42.5,&=crying
6340,03:35:42.6,&=crying
6341,03:35:42.7,&=crying
6342,03:35:42.8,&=crying
6343,03:35:42.9,&=crying
6344,03:35:43.0,&=crying
6345,03:35:43.1,&=crying
6346,03:35:43.2,&=crying
6347,03:35:43.3,&=crying
6348,03:35:43.4,&=crying
6349,03:35:43.5,&=crying
6350,03:35:43.6,&=crying
6351,03:35:43.7,&=crying
6352,03:35:43.8,&=crying
6353,03:35:43.9,&=crying
6354,03:35:44.0,&=crying
6355,03:35:44.1,&=crying
6356,03:35:44.2,&=crying
6357,03:35:44.3,&=crying
6358,03:35:44.4,&=crying
6359,03:35:44.5,&=crying
6360,03:35:44.6,&=crying
6361,03:35:44.7,&=crying
6362,03:35:44.8,&=crying
6363,03:35:44.9,&=crying
6364,03:35:45.0,&=crying
6365,03:35:45.1,&=crying
6366,03:35:45.2,&=crying
6367,03:35:45.3,&=crying
6368,03:35:45.4,&=crying
6369,03:35:45.5,&=crying
6370,03:35:45.6,&=crying
6371,03:35:45.7,&=crying
6372,03:35:45.8,&=crying
6373,03:35:45.9,&=crying
6374,03:35:46.0,&=crying
6375,03:35:46.1,&=crying
6376,03:35:46.2,&=crying
6377,03:35:46.3,&=crying
6378,03:35:46.4,&=crying
6379,03:35:46.5,&=crying
6380,03:35:46.6,&=crying
6381,03:35:46.7,&=crying
6382,03:35:46.8,&=crying
6383,03:35:46.9,&=crying
6384,03:35:47.0,&=crying
6385,03:35:47.1,&=crying
6386,03:35:47.2,&=crying
6387,03:35:48.9,&=vocalization
6388,03:35:49.0,&=vocalization
6389,03:35:49.1,&=vocalization
6390,03:35:49.2,&=vocalization
6391,03:35:49.3,&=vocalization
6392,03:35:51.1,&=crying
6393,03:35:51.2,&=crying
6394,03:35:51.3,&=crying
6395,03:35:51.4,&=crying
6396,03:35:51.5,&=crying
6397,03:35:51.6,&=crying
6398,03:35:51.7,&=crying
6399,03:35:51.8,&=crying
6400,03:35:51.9,&=crying
6401,03:35:52.0,&=crying
6402,03:35:52.1,&=crying
6403,03:35:52.2,&=crying
6404,03:35:52.3,&=crying
6405,03:35:52.4,&=crying
6406,03:35:52.5,&=crying
6407,03:35:52.6,&=crying
6408,03:35:52.7,&=crying
6409,03:35:52.8,&=crying
6410,03:35:52.9,&=crying
6411,03:35:53.0,&=crying
6412,03:35:53.1,&=crying
6413,03:35:53.2,&=crying
6414,03:35:53.3,&=crying
6415,03:35:53.4,&=crying
6416,03:35:53.5,&=crying
6417,03:35:53.6,&=crying
6418,03:35:53.7,&=crying
6419,03:35:53.8,&=crying
6420,03:35:53.9,&=crying
6421,03:35:54.0,&=crying
6422,03:35:54.1,&=crying
6423,03:35:54.2,&=crying
6424,03:35:54.3,&=crying
6425,03:35:54.4,&=crying
6426,03:35:54.5,&=crying
6427,03:35:54.6,&=crying
6428,03:35:54.7,&=crying
6429,03:35:54.8,&=crying
6430,03:35:54.9,&=crying
6431,03:35:55.0,&=crying
6432,03:35:55.1,&=crying
6433,03:35:55.2,&=crying
6434,03:35:55.3,&=crying
6435,03:35:55.4,&=crying
6436,03:35:55.5,&=crying
6437,03:35:55.6,&=crying
6438,03:35:55.7,&=crying
6439,03:35:57.0,&=vocalization
6440,03:35:57.1,&=vocalization
6441,03:35:57.5,&=vocalization
6442,03:35:57.6,&=vocalization
6443,03:35:57.7,&=vocalization
6444,03:35:57.8,&=vocalization
6445,03:35:57.9,&=vocalization
6446,03:35:58.0,&=vocalization
6447,03:35:58.1,&=vocalization
6448,03:35:58.2,&=vocalization
6449,03:35:58.3,&=vocalization
6450,03:35:58.4,&=vocalization
6451,03:35:58.5,&=vocalization
6452,03:35:58.6,&=vocalization
6453,03:35:58.7,&=vocalization
6454,03:35:58.8,&=vocalization
6455,03:35:58.9,&=vocalization
6456,03:35:59.0,&=vocalization
6457,03:35:59.1,&=vocalization
6458,03:36:00.3,&=vocalization
6459,03:36:00.4,&=vocalization
6460,03:36:00.5,&=vocalization
6461,03:36:00.6,&=vocalization
6462,03:36:00.7,&=vocalization
6463,03:36:00.8,&=vocalization
6464,03:36:00.9,&=vocalization
6465,03:36:01.8,&=vocalization
6466,03:36:01.9,&=vocalization
6467,03:36:02.0,&=vocalization
6468,03:36:02.1,&=vocalization
6469,03:36:02.2,&=vocalization
6470,03:36:02.3,&=vocalization
6471,03:36:02.4,&=vocalization
6472,03:36:02.5,&=vocalization
6473,03:36:02.6,&=vocalization
6474,03:36:02.7,&=vocalization
6475,03:36:02.8,&=vocalization
6476,03:36:02.9,&=vocalization
6477,03:36:03.0,&=crying
6478,03:36:03.1,&=crying
6479,03:36:03.2,&=crying
6480,03:36:03.3,&=crying
6481,03:36:03.4,&=crying
6482,03:36:03.5,&=crying
6483,03:36:03.6,&=crying
6484,03:36:03.7,&=crying
6485,03:36:03.8,&=crying
6486,03:36:03.9,&=crying
6487,03:36:04.0,&=crying
6488,03:36:04.1,&=crying
6489,03:36:04.2,&=crying
6490,03:36:04.3,&=crying
6491,03:36:04.4,&=vocalization
6492,03:36:04.5,&=vocalization
6493,03:36:04.6,&=vocalization
6494,03:36:04.7,&=vocalization
6495,03:36:04.8,&=vocalization
6496,03:36:04.9,&=vocalization
6497,03:36:05.0,&=vocalization
6498,03:36:05.1,&=vocalization
6499,03:36:05.2,&=vocalization
6500,03:36:05.3,&=vocalization
6501,03:36:07.6,&=crying
6502,03:36:07.7,&=crying
6503,03:36:07.8,&=crying
6504,03:36:07.9,&=crying
6505,03:36:08.0,&=crying
6506,03:36:08.1,&=crying
6507,03:36:08.2,&=crying
6508,03:36:08.3,&=crying
6509,03:36:08.4,&=crying
6510,03:36:08.5,&=crying
6511,03:36:08.6,&=crying
6512,03:36:08.7,&=crying
6513,03:36:08.8,&=crying
6514,03:36:08.9,&=crying
6515,03:36:09.0,&=crying
6516,03:36:09.1,&=crying
6517,03:36:10.2,&=crying
6518,03:36:10.3,&=crying
6519,03:36:10.4,&=crying
6520,03:36:10.5,&=crying
6521,03:36:10.6,&=crying
6522,03:36:10.7,&=crying
6523,03:36:10.8,&=crying
6524,03:36:10.9,&=crying
6525,03:36:11.0,&=crying
6526,03:36:11.1,&=crying
6527,03:36:11.2,&=crying
6528,03:36:11.3,&=crying
6529,03:36:11.4,&=crying
6530,03:36:11.5,&=crying
6531,03:36:11.6,&=crying
6532,03:36:11.7,&=crying
6533,03:36:11.8,&=crying
6534,03:36:11.9,&=crying
6535,03:36:12.0,&=crying
6536,03:36:12.1,&=crying
6537,03:36:12.2,&=crying
6538,03:36:12.3,&=crying
6539,03:36:12.4,&=crying
6540,03:36:12.5,&=crying
6541,03:36:12.6,&=crying
6542,03:36:12.7,&=crying
6543,03:36:12.8,&=crying
6544,03:36:12.9,&=crying
6545,03:36:13.0,&=crying
6546,03:36:13.1,&=crying
6547,03:36:13.2,&=crying
6548,03:36:13.3,&=crying
6549,03:36:13.4,&=crying
6550,03:36:13.5,&=crying
6551,03:36:13.6,&=crying
6552,03:36:13.7,&=crying
6553,03:36:13.8,&=crying
6554,03:36:13.9,&=crying
6555,03:36:14.0,&=crying
6556,03:36:14.1,&=crying
6557,03:36:14.2,&=crying
6558,03:36:14.3,&=crying
6559,03:36:16.8,&=vfx
6560,03:36:16.9,&=vfx
6561,03:36:17.0,&=vfx
6562,03:36:17.1,&=vfx
6563,03:36:17.5,&=vocalization
6564,03:36:17.6,&=vocalization
6565,03:36:17.7,&=vocalization
6566,03:36:17.8,&=vocalization
6567,03:36:17.9,&=vocalization
6568,03:36:18.0,&=vocalization
6569,03:36:18.5,&=crying
6570,03:36:18.6,&=crying
6571,03:36:18.7,&=crying
6572,03:36:18.8,&=crying
6573,03:36:18.9,&=crying
6574,03:36:19.0,&=crying
6575,03:36:19.1,&=crying
6576,03:36:19.2,&=crying
6577,03:36:19.3,&=crying
6578,03:36:19.4,&=crying
6579,03:36:19.5,&=crying
6580,03:36:19.6,&=crying
6581,03:36:19.7,&=crying
6582,03:36:19.8,&=crying
6583,03:36:19.9,&=crying
6584,03:36:20.0,&=crying
6585,03:36:20.1,&=crying
6586,03:36:20.2,&=crying
6587,03:36:20.3,&=crying
6588,03:36:20.4,&=crying
6589,03:36:20.5,&=crying
6590,03:36:20.6,&=crying
6591,03:36:20.7,&=crying
6592,03:36:20.8,&=crying
6593,03:36:22.6,&=vocalization
6594,03:36:22.7,&=vocalization
6595,03:36:22.8,&=vocalization
6596,03:36:22.9,&=vocalization
6597,03:36:23.0,&=vocalization
6598,03:36:23.1,&=vocalization
6599,03:36:23.2,&=vocalization
6600,03:36:23.3,&=vocalization
6601,03:36:23.4,&=vocalization
6602,03:36:23.5,&=vocalization
6603,03:36:23.6,&=vocalization
6604,03:36:23.7,&=vocalization
6605,03:36:23.8,&=vocalization
6606,03:36:23.9,&=vocalization
6607,03:36:24.0,&=vocalization
6608,03:36:24.1,&=vocalization
6609,03:36:24.2,&=vocalization
6610,03:36:24.3,&=vocalization
6611,03:36:24.4,&=vocalization
6612,03:36:24.5,&=vocalization
6613,03:36:25.1,&=vocalization
6614,03:36:25.2,&=vocalization
6615,03:36:25.3,&=vocalization
6616,03:36:25.4,&=vocalization
6617,03:36:27.4,&=crying
