,Time,1 Minute Episode
21614,12969.4,2
21615,12969.5,2
21616,12969.6,2
21617,12969.7,2
21618,12969.8,2
21619,12969.9,2
21620,12970.0,2
21621,12970.1,2
21622,12970.2,2
21623,12970.3,2
21624,12970.4,2
21625,12970.5,2
21626,12970.6,2
21627,12970.7,2
21628,12970.8,2
21629,12970.9,2
21630,12971.0,2
21631,12971.1,2
21632,12971.2,2
21633,12971.3,2
21634,12971.4,2
21635,12971.5,2
21636,12971.6,2
21637,12971.7,2
21638,12971.8,2
21639,12971.9,2
21640,12972.0,2
21641,12972.1,2
21642,12972.2,2
21643,12972.3,2
21644,12972.4,2
21645,12972.5,2
21646,12972.6,2
21647,12972.7,2
21648,12972.8,2
21649,12972.9,2
21650,12973.0,2
21651,12973.1,2
21652,12973.2,2
21653,12973.3,2
21654,12973.4,2
21655,12973.5,2
21656,12973.6,2
21657,12973.7,2
21658,12973.8,2
21659,12973.9,2
21660,12974.0,2
21661,12974.1,2
21662,12974.2,2
21663,12974.3,2
21664,12974.4,2
21665,12974.5,2
21666,12974.6,2
21667,12974.7,2
21668,12974.8,2
21669,12974.9,2
21670,12975.0,2
21671,12975.1,2
21672,12975.2,2
21673,12975.3,2
21674,12975.4,2
21675,12975.5,2
21676,12975.6,2
21677,12975.7,2
21678,12975.8,2
21679,12975.9,2
21680,12976.0,2
21681,12976.1,2
21682,12976.2,2
21683,12976.3,2
21684,12976.4,2
21685,12976.5,2
21686,12976.6,2
21687,12976.7,2
21688,12976.8,2
21689,12976.9,2
21690,12977.0,2
21691,12977.1,2
21692,12977.2,2
21693,12977.3,2
21694,12977.4,2
21695,12977.5,2
21696,12977.6,2
21697,12977.7,2
21698,12977.8,2
21699,12977.9,2
21700,12978.0,2
21701,12978.1,2
21702,12978.2,2
21703,12978.3,2
21704,12978.4,2
21705,12978.5,2
21706,12978.6,2
21707,12978.7,2
21708,12978.8,2
21709,12978.9,2
21710,12979.0,2
21711,12979.1,2
21712,12979.2,2
21713,12979.3,2
21714,12979.4,2
21715,12979.5,2
21716,12979.6,2
21717,12979.7,2
21718,12979.8,2
21719,12979.9,2
21720,12980.0,2
21721,12980.1,2
21722,12980.2,2
21723,12980.3,2
21724,12980.4,2
21725,12980.5,2
21726,12980.6,2
21727,12980.7,2
21728,12980.8,2
21729,12980.9,2
21730,12981.0,2
21731,12981.1,2
21732,12981.2,2
21733,12981.3,2
21734,12981.4,2
21735,12981.5,2
21736,12981.6,2
21737,12981.7,2
21738,12981.8,2
21739,12981.9,2
21740,12982.0,2
21741,12982.1,2
21742,12982.2,2
21743,12982.3,2
21744,12982.4,2
21745,12982.5,2
21746,12982.6,2
21747,12982.7,2
21748,12982.8,2
21749,12982.9,2
21750,12983.0,2
21751,12983.1,2
21752,12983.2,2
21753,12983.3,2
21754,12983.4,2
21755,12983.5,2
21756,12983.6,2
21757,12983.7,2
21758,12983.8,2
21759,12983.9,2
21760,12984.0,2
21761,12984.1,2
21762,12984.2,2
21763,12984.3,2
21764,12984.4,2
21765,12984.5,2
21766,12984.6,2
21767,12984.7,2
21768,12984.8,2
21769,12984.9,2
21770,12985.0,2
21771,12985.1,2
21772,12985.2,2
21773,12985.3,2
21774,12985.4,2
21775,12985.5,2
21776,12985.6,2
21777,12985.7,2
21778,12985.8,2
21779,12985.9,2
21780,12986.0,2
21781,12986.1,2
21782,12986.2,2
21783,12986.3,2
21784,12986.4,2
21785,12986.5,2
21786,12986.6,2
21787,12986.7,2
21788,12986.8,2
21789,12986.9,2
21790,12987.0,2
21791,12987.1,2
21792,12987.2,2
21793,12987.3,2
21794,12987.4,2
21795,12987.5,2
21796,12987.6,2
21797,12987.7,2
21798,12987.8,2
21799,12987.9,2
21800,12988.0,2
21801,12988.1,2
21802,12988.2,2
21803,12988.3,2
21804,12988.4,2
21805,12988.5,2
21806,12988.6,2
21807,12988.7,2
21808,12988.8,2
21809,12988.9,2
21810,12989.0,2
21811,12989.1,2
21812,12989.2,2
21813,12989.3,2
21814,12989.4,2
21815,12989.5,2
21816,12989.6,2
21817,12989.7,2
21818,12989.8,2
21819,12989.9,2
21820,12990.0,2
21821,12990.1,2
21822,12990.2,2
21823,12990.3,2
21824,12990.4,2
21825,12990.5,2
21826,12990.6,2
21827,12990.7,2
21828,12990.8,2
21829,12990.9,2
21830,12991.0,2
21831,12991.1,2
21832,12991.2,2
21833,12991.3,2
21834,12991.4,2
21835,12991.5,2
21836,12991.6,2
21837,12991.7,2
21838,12991.8,2
21839,12991.9,2
21840,12992.0,2
21841,12992.1,2
21842,12992.2,2
21843,12992.3,2
21844,12992.4,2
21845,12992.5,2
21846,12992.6,2
21847,12992.7,2
21848,12992.8,2
21849,12992.9,2
21850,12993.0,2
21851,12993.1,2
21852,12993.2,2
21853,12993.3,2
21854,12993.4,2
21855,12993.5,2
21856,12993.6,2
21857,12993.7,2
21858,12993.8,2
21859,12993.9,2
21860,12994.0,2
21861,12994.1,2
21862,12994.2,2
21863,12994.3,2
21864,12994.4,2
21865,12994.5,2
21866,12994.6,2
21867,12994.7,2
21868,12994.8,2
21869,12994.9,2
21870,12995.0,2
21871,12995.1,2
21872,12995.2,2
21873,12995.3,2
21874,12995.4,2
21875,12995.5,2
21876,12995.6,2
21877,12995.7,2
21878,12995.8,2
21879,12995.9,2
21880,12996.0,2
21881,12996.1,2
21882,12996.2,2
21883,12996.3,2
21884,12996.4,2
21885,12996.5,2
21886,12996.6,2
21887,12996.7,2
21888,12996.8,2
21889,12996.9,2
21890,12997.0,2
21891,12997.1,2
21892,12997.2,2
21893,12997.3,2
21894,12997.4,2
21895,12997.5,2
21896,12997.6,2
21897,12997.7,2
21898,12997.8,2
21899,12997.9,2
21900,12998.0,2
21901,12998.1,2
21902,12998.2,2
21903,12998.3,2
21904,12998.4,2
21905,12998.5,2
21906,12998.6,2
21907,12998.7,2
21908,12998.8,2
21909,12998.9,2
21910,12999.0,2
21911,12999.1,2
21912,12999.2,2
21913,12999.3,2
21914,12999.4,2
21915,12999.5,2
21916,12999.6,2
21917,12999.7,2
21918,12999.8,2
21919,12999.9,2
21920,13000.0,2
21921,13000.1,2
21922,13000.2,2
21923,13000.3,2
21924,13000.4,2
21925,13000.5,2
21926,13000.6,2
21927,13000.7,2
21928,13000.8,2
21929,13000.9,2
21930,13001.0,2
21931,13001.1,2
21932,13001.2,2
21933,13001.3,2
21934,13001.4,2
21935,13001.5,2
21936,13001.6,2
21937,13001.7,2
21938,13001.8,2
21939,13001.9,2
21940,13002.0,2
21941,13002.1,2
21942,13002.2,2
21943,13002.3,2
21944,13002.4,2
21945,13002.5,2
21946,13002.6,2
21947,13002.7,2
21948,13002.8,2
21949,13002.9,2
21950,13003.0,2
21951,13003.1,2
21952,13003.2,2
21953,13003.3,2
21954,13003.4,2
21955,13003.5,2
21956,13003.6,2
21957,13003.7,2
21958,13003.8,2
21959,13003.9,2
21960,13004.0,2
21961,13004.1,2
21962,13004.2,2
21963,13004.3,2
21964,13004.4,2
21965,13004.5,2
21966,13004.6,2
21967,13004.7,2
21968,13004.8,2
21969,13004.9,2
21970,13005.0,2
21971,13005.1,2
21972,13005.2,2
21973,13005.3,2
21974,13005.4,2
21975,13005.5,2
21976,13005.6,2
21977,13005.7,2
21978,13005.8,2
21979,13005.9,2
21980,13006.0,2
21981,13006.1,2
21982,13006.2,2
21983,13006.3,2
21984,13006.4,2
21985,13006.5,2
21986,13006.6,2
21987,13006.7,2
21988,13006.8,2
21989,13006.9,2
21990,13007.0,2
21991,13007.1,2
21992,13007.2,2
21993,13007.3,2
21994,13007.4,2
21995,13007.5,2
21996,13007.6,2
21997,13007.7,2
21998,13007.8,2
21999,13007.9,2
22000,13008.0,2
22001,13008.1,2
22002,13008.2,2
22003,13008.3,2
22004,13008.4,2
22005,13008.5,2
22006,13008.6,2
22007,13008.7,2
22008,13008.8,2
22009,13008.9,2
22010,13009.0,2
22011,13009.1,2
22012,13009.2,2
22013,13009.3,2
22014,13009.4,2
22015,13009.5,2
22016,13009.6,2
22017,13009.7,2
22018,13009.8,2
22019,13009.9,2
22020,13010.0,2
22021,13010.1,2
22022,13010.2,2
22023,13010.3,2
22024,13010.4,2
22025,13010.5,2
22026,13010.6,2
22027,13010.7,2
22028,13010.8,2
22029,13010.9,2
22030,13011.0,2
22031,13011.1,2
22032,13011.2,2
22033,13011.3,2
22034,13011.4,2
22035,13011.5,2
22036,13011.6,2
22037,13011.7,2
22038,13011.8,2
22039,13011.9,2
22040,13012.0,2
22041,13012.1,2
22042,13012.2,2
22043,13012.3,2
22044,13012.4,2
22045,13012.5,2
22046,13012.6,2
22047,13012.7,2
22048,13012.8,2
22049,13012.9,2
22050,13013.0,2
22051,13013.1,2
22052,13013.2,2
22053,13013.3,2
22054,13013.4,2
22055,13013.5,2
22056,13013.6,2
22057,13013.7,2
22058,13013.8,2
22059,13013.9,2
22060,13014.0,2
22061,13014.1,2
22062,13014.2,2
22063,13014.3,2
22064,13014.4,2
22065,13014.5,2
22066,13014.6,2
22067,13014.7,2
22068,13014.8,2
22069,13014.9,2
22070,13015.0,2
22071,13015.1,2
22072,13015.2,2
22073,13015.3,2
22074,13015.4,2
22075,13015.5,2
22076,13015.6,2
22077,13015.7,2
22078,13015.8,2
22079,13015.9,2
22080,13016.0,2
22081,13016.1,2
22082,13016.2,2
22083,13016.3,2
22084,13016.4,2
22085,13016.5,2
22086,13016.6,2
22087,13016.7,2
22088,13016.8,2
22089,13016.9,2
22090,13017.0,2
22091,13017.1,2
22092,13017.2,2
22093,13017.3,2
22094,13017.4,2
22095,13017.5,2
22096,13017.6,2
22097,13017.7,2
22098,13017.8,2
22099,13017.9,2
22100,13018.0,2
22101,13018.1,2
22102,13018.2,2
22103,13018.3,2
22104,13018.4,2
22105,13018.5,2
22106,13018.6,2
22107,13018.7,2
22108,13018.8,2
22109,13018.9,2
22110,13019.0,2
22111,13019.1,2
22112,13019.2,2
22113,13019.3,2
22114,13019.4,2
22115,13019.5,2
22116,13019.6,2
22117,13019.7,2
22118,13019.8,2
22119,13019.9,2
22120,13020.0,2
22121,13020.1,2
22122,13020.2,2
22123,13020.3,2
22124,13020.4,2
22125,13020.5,2
22126,13020.6,2
22127,13020.7,2
22128,13020.8,2
22129,13020.9,2
22130,13021.0,2
22131,13021.1,2
22132,13021.2,2
22133,13021.3,2
22134,13021.4,2
22135,13021.5,2
22136,13021.6,2
22137,13021.7,2
22138,13021.8,2
22139,13021.9,2
22140,13022.0,2
22141,13022.1,2
22142,13022.2,2
22143,13022.3,2
22144,13022.4,2
22145,13022.5,2
22146,13022.6,2
22147,13022.7,2
22148,13022.8,2
22149,13022.9,2
22150,13023.0,2
22151,13023.1,2
22152,13023.2,2
22153,13023.3,2
22154,13023.4,2
22155,13023.5,2
22156,13023.6,2
22157,13023.7,2
22158,13023.8,2
22159,13023.9,2
22160,13024.0,2
22161,13024.1,2
22162,13024.2,2
22163,13024.3,2
22164,13024.4,2
22165,13024.5,2
22166,13024.6,2
22167,13024.7,2
22168,13024.8,2
22169,13024.9,2
22170,13025.0,2
22171,13025.1,2
22172,13025.2,2
22173,13025.3,2
22174,13025.4,2
22175,13025.5,2
22176,13025.6,2
22177,13025.7,2
22178,13025.8,2
22179,13025.9,2
22180,13026.0,2
22181,13026.1,2
22182,13026.2,2
22183,13026.3,2
22184,13026.4,2
22185,13026.5,2
22186,13026.6,2
22187,13026.7,2
22188,13026.8,2
22189,13026.9,2
22190,13027.0,2
22191,13027.1,2
22192,13027.2,2
22193,13027.3,2
22194,13027.4,2
22195,13027.5,2
22196,13027.6,2
22197,13027.7,2
22198,13027.8,2
22199,13027.9,2
22200,13028.0,2
22201,13028.1,2
22202,13028.2,2
22203,13028.3,2
22204,13028.4,2
22205,13028.5,2
22206,13028.6,2
22207,13028.7,2
22208,13028.8,2
22209,13028.9,2
22210,13029.0,2
22211,13029.1,2
22212,13029.2,2
22213,13029.3,2
22214,13029.4,2
22215,13029.5,2
22216,13029.6,2
22217,13029.7,2
22218,13029.8,2
22219,13029.9,2
22220,13030.0,2
22221,13030.1,2
22222,13030.2,2
22223,13030.3,2
22224,13030.4,2
22225,13030.5,2
22226,13030.6,2
22227,13030.7,2
22228,13030.8,2
22229,13030.9,2
22230,13031.0,2
22231,13031.1,2
22232,13031.2,2
22233,13031.3,2
22234,13031.4,2
22235,13031.5,2
22236,13031.6,2
22237,13031.7,2
22238,13031.8,2
22239,13031.9,2
22240,13032.0,2
22241,13032.1,2
22242,13032.2,2
22243,13032.3,2
22244,13032.4,2
22245,13032.5,2
22246,13032.6,2
22247,13032.7,2
22248,13032.8,2
22249,13032.9,2
22250,13033.0,2
22251,13033.1,2
22252,13033.2,2
22253,13033.3,2
22254,13033.4,2
22255,13033.5,2
22256,13033.6,2
22257,13033.7,2
22258,13033.8,2
22259,13033.9,2
22260,13034.0,2
22261,13034.1,2
22262,13034.2,2
22263,13034.3,2
22264,13034.4,2
22265,13034.5,2
22266,13034.6,2
22267,13034.7,2
22268,13034.8,2
22269,13034.9,2
22270,13035.0,2
22271,13035.1,2
22272,13035.2,2
22273,13035.3,2
22274,13035.4,2
22275,13035.5,2
22276,13035.6,2
22277,13035.7,2
22278,13035.8,2
22279,13035.9,2
22280,13036.0,2
22281,13036.1,2
22282,13036.2,2
22283,13036.3,2
22284,13036.4,2
22285,13036.5,2
22286,13036.6,2
22287,13036.7,2
22288,13036.8,2
22289,13036.9,2
22290,13037.0,2
22291,13037.1,2
22292,13037.2,2
22293,13037.3,2
22294,13037.4,2
22295,13037.5,2
22296,13037.6,2
22297,13037.7,2
22298,13037.8,2
22299,13037.9,2
22300,13038.0,2
22301,13038.1,2
22302,13038.2,2
22303,13038.3,2
22304,13038.4,2
22305,13038.5,2
22306,13038.6,2
22307,13038.7,2
22308,13038.8,2
22309,13038.9,2
22310,13039.0,2
22311,13039.1,2
22312,13039.2,2
22313,13039.3,2
22314,13039.4,2
22315,13039.5,2
22316,13039.6,2
22317,13039.7,2
22318,13039.8,2
22319,13039.9,2
22320,13040.0,2
22321,13040.1,2
22322,13040.2,2
22323,13040.3,2
22324,13040.4,2
22325,13040.5,2
22326,13040.6,2
22327,13040.7,2
22328,13040.8,2
22329,13040.9,2
22330,13041.0,2
22331,13041.1,2
22332,13041.2,2
22333,13041.3,2
22334,13041.4,2
22335,13041.5,2
22336,13041.6,2
22337,13041.7,2
22338,13041.8,2
22339,13041.9,2
22340,13042.0,2
22341,13042.1,2
22342,13042.2,2
22343,13042.3,2
22344,13042.4,2
22345,13042.5,2
22346,13042.6,2
22347,13042.7,2
22348,13042.8,2
22349,13042.9,2
22350,13043.0,2
22351,13043.1,2
22352,13043.2,2
22353,13043.3,2
22354,13043.4,2
22355,13043.5,2
22356,13043.6,2
22357,13043.7,2
22358,13043.8,2
22359,13043.9,2
22360,13044.0,2
22361,13044.1,2
22362,13044.2,2
22363,13044.3,2
22364,13044.4,2
22365,13044.5,2
22366,13044.6,2
22367,13044.7,2
22368,13044.8,2
22369,13044.9,2
22370,13045.0,2
22371,13045.1,2
22372,13045.2,2
22373,13045.3,2
22374,13045.4,2
22375,13045.5,2
22376,13045.6,2
22377,13045.7,2
22378,13045.8,2
22379,13045.9,2
22380,13046.0,2
22381,13046.1,2
22382,13046.2,2
22383,13046.3,2
22384,13046.4,2
22385,13046.5,2
22386,13046.6,2
22387,13046.7,2
22388,13046.8,2
22389,13046.9,2
22390,13047.0,2
22391,13047.1,2
22392,13047.2,2
22393,13047.3,2
22394,13047.4,2
22395,13047.5,2
22396,13047.6,2
22397,13047.7,2
22398,13047.8,2
22399,13047.9,2
22400,13048.0,2
22401,13048.1,2
22402,13048.2,2
22403,13048.3,2
22404,13048.4,2
22405,13048.5,2
22406,13048.6,2
22407,13048.7,2
22408,13048.8,2
22409,13048.9,2
22410,13049.0,2
22411,13049.1,2
22412,13049.2,2
22413,13049.3,2
22414,13049.4,2
22415,13049.5,2
22416,13049.6,2
22417,13049.7,2
22418,13049.8,2
22419,13049.9,2
22420,13050.0,2
22421,13050.1,2
22422,13050.2,2
22423,13050.3,2
22424,13050.4,2
22425,13050.5,2
22426,13050.6,2
22427,13050.7,2
22428,13050.8,2
22429,13050.9,2
22430,13051.0,2
22431,13051.1,2
22432,13051.2,2
22433,13051.3,2
22434,13051.4,2
22435,13051.5,2
22436,13051.6,2
22437,13051.7,2
22438,13051.8,2
22439,13051.9,2
22440,13052.0,2
22441,13052.1,2
22442,13052.2,2
22443,13052.3,2
22444,13052.4,2
22445,13052.5,2
22446,13052.6,2
22447,13052.7,2
22448,13052.8,2
22449,13052.9,2
22450,13053.0,2
22451,13053.1,2
22452,13053.2,2
22453,13053.3,2
22454,13053.4,2
22455,13053.5,2
22456,13053.6,2
22457,13053.7,2
22458,13053.8,2
22459,13053.9,2
22460,13054.0,2
22461,13054.1,2
22462,13054.2,2
22463,13054.3,2
22464,13054.4,2
22465,13054.5,2
22466,13054.6,2
22467,13054.7,2
22468,13054.8,2
22469,13054.9,2
22470,13055.0,2
22471,13055.1,2
22472,13055.2,2
22473,13055.3,2
22474,13055.4,2
22475,13055.5,2
22476,13055.6,2
22477,13055.7,2
22478,13055.8,2
22479,13055.9,2
22480,13056.0,2
22481,13056.1,2
22482,13056.2,2
22483,13056.3,2
22484,13056.4,2
22485,13056.5,2
22486,13056.6,2
22487,13056.7,2
22488,13056.8,2
22489,13056.9,2
22490,13057.0,2
22491,13057.1,2
22492,13057.2,2
22493,13057.3,2
22494,13057.4,2
22495,13057.5,2
22496,13057.6,2
22497,13057.7,2
22498,13057.8,2
22499,13057.9,2
22500,13058.0,2
22501,13058.1,2
22502,13058.2,2
22503,13058.3,2
22504,13058.4,2
22505,13058.5,2
22506,13058.6,2
22507,13058.7,2
22508,13058.8,2
22509,13058.9,2
22510,13059.0,2
22511,13059.1,2
22512,13059.2,2
22513,13059.3,2
22514,13059.4,2
22515,13059.5,2
22516,13059.6,2
22517,13059.7,2
22518,13059.8,2
22519,13059.9,2
22520,13060.0,2
22521,13060.1,2
22522,13060.2,2
22523,13060.3,2
22524,13060.4,2
22525,13060.5,2
22526,13060.6,2
22527,13060.7,2
22528,13060.8,2
22529,13060.9,2
22530,13061.0,2
22531,13061.1,2
22532,13061.2,2
22533,13061.3,2
22534,13061.4,2
22535,13061.5,2
22536,13061.6,2
22537,13061.7,2
22538,13061.8,2
22539,13061.9,2
22540,13062.0,2
22541,13062.1,2
22542,13062.2,2
22543,13062.3,2
22544,13062.4,2
22545,13062.5,2
22546,13062.6,2
22547,13062.7,2
22548,13062.8,2
22549,13062.9,2
22550,13063.0,2
22551,13063.1,2
22552,13063.2,2
22553,13063.3,2
22554,13063.4,2
22555,13063.5,2
22556,13063.6,2
22557,13063.7,2
22558,13063.8,2
22559,13063.9,2
22560,13064.0,2
22561,13064.1,2
22562,13064.2,2
22563,13064.3,2
22564,13064.4,2
22565,13064.5,2
22566,13064.6,2
22567,13064.7,2
22568,13064.8,2
22569,13064.9,2
22570,13065.0,2
22571,13065.1,2
22572,13065.2,2
22573,13065.3,2
22574,13065.4,2
22575,13065.5,2
22576,13065.6,2
22577,13065.7,2
22578,13065.8,2
22579,13065.9,2
22580,13066.0,2
22581,13066.1,2
22582,13066.2,2
22583,13066.3,2
22584,13066.4,2
22585,13066.5,2
22586,13066.6,2
22587,13066.7,2
22588,13066.8,2
22589,13066.9,2
22590,13067.0,2
22591,13067.1,2
22592,13067.2,2
22593,13067.3,2
22594,13067.4,2
22595,13067.5,2
22596,13067.6,2
22597,13067.7,2
22598,13067.8,2
22599,13067.9,2
22600,13068.0,2
22601,13068.1,2
22602,13068.2,2
22603,13068.3,2
22604,13068.4,2
22605,13068.5,2
22606,13068.6,2
22607,13068.7,2
22608,13068.8,2
22609,13068.9,2
22610,13069.0,2
22611,13069.1,2
22612,13069.2,2
22613,13069.3,2
22614,13069.4,2
22615,13069.5,2
22616,13069.6,2
22617,13069.7,2
22618,13069.8,2
22619,13069.9,2
22620,13070.0,2
22621,13070.1,2
22622,13070.2,2
22623,13070.3,2
22624,13070.4,2
22625,13070.5,2
22626,13070.6,2
22627,13070.7,2
22628,13070.8,2
22629,13070.9,2
22630,13071.0,2
22631,13071.1,2
22632,13071.2,2
22633,13071.3,2
22634,13071.4,2
22635,13071.5,2
22636,13071.6,2
22637,13071.7,2
22638,13071.8,2
22639,13071.9,2
22640,13072.0,2
22641,13072.1,2
22642,13072.2,2
22643,13072.3,2
22644,13072.4,2
22645,13072.5,2
22646,13072.6,2
22647,13072.7,2
22648,13072.8,2
22649,13072.9,2
22650,13073.0,2
22651,13073.1,2
22652,13073.2,2
22653,13073.3,2
22654,13073.4,2
22655,13073.5,2
22656,13073.6,2
22657,13073.7,2
22658,13073.8,2
22659,13073.9,2
22660,13074.0,2
22661,13074.1,2
22662,13074.2,2
22663,13074.3,2
22664,13074.4,2
22665,13074.5,2
22666,13074.6,2
22667,13074.7,2
22668,13074.8,2
22669,13074.9,2
22670,13075.0,2
22671,13075.1,2
22672,13075.2,2
22673,13075.3,2
22674,13075.4,2
22675,13075.5,2
22676,13075.6,2
22677,13075.7,2
22678,13075.8,2
22679,13075.9,2
22680,13076.0,2
22681,13076.1,2
22682,13076.2,2
22683,13076.3,2
22684,13076.4,2
22685,13076.5,2
22686,13076.6,2
22687,13076.7,2
22688,13076.8,2
22689,13076.9,2
22690,13077.0,2
22691,13077.1,2
22692,13077.2,2
22693,13077.3,2
22694,13077.4,2
22695,13077.5,2
22696,13077.6,2
22697,13077.7,2
22698,13077.8,2
22699,13077.9,2
22700,13078.0,2
22701,13078.1,2
22702,13078.2,2
22703,13078.3,2
22704,13078.4,2
22705,13078.5,2
22706,13078.6,2
22707,13078.7,2
22708,13078.8,2
22709,13078.9,2
22710,13079.0,2
22711,13079.1,2
22712,13079.2,2
22713,13079.3,2
22714,13079.4,2
22715,13079.5,2
22716,13079.6,2
22717,13079.7,2
22718,13079.8,2
22719,13079.9,2
22720,13080.0,2
22721,13080.1,2
22722,13080.2,2
22723,13080.3,2
22724,13080.4,2
22725,13080.5,2
22726,13080.6,2
22727,13080.7,2
22728,13080.8,2
22729,13080.9,2
22730,13081.0,2
22731,13081.1,2
22732,13081.2,2
22733,13081.3,2
22734,13081.4,2
22735,13081.5,2
22736,13081.6,2
22737,13081.7,2
22738,13081.8,2
22739,13081.9,2
22740,13082.0,2
22741,13082.1,2
22742,13082.2,2
22743,13082.3,2
22744,13082.4,2
22745,13082.5,2
22746,13082.6,2
22747,13082.7,2
22748,13082.8,2
22749,13082.9,2
22750,13083.0,2
22751,13083.1,2
22752,13083.2,2
22753,13083.3,2
22754,13083.4,2
22755,13083.5,2
22756,13083.6,2
22757,13083.7,2
22758,13083.8,2
22759,13083.9,2
22760,13084.0,2
22761,13084.1,2
22762,13084.2,2
22763,13084.3,2
22764,13084.4,2
22765,13084.5,2
22766,13084.6,2
22767,13084.7,2
22768,13084.8,2
22769,13084.9,2
22770,13085.0,2
22771,13085.1,2
22772,13085.2,2
22773,13085.3,2
22774,13085.4,2
22775,13085.5,2
22776,13085.6,2
22777,13085.7,2
22778,13085.8,2
22779,13085.9,2
22780,13086.0,2
22781,13086.1,2
22782,13086.2,2
22783,13086.3,2
22784,13086.4,2
22785,13086.5,2
22786,13086.6,2
22787,13086.7,2
22788,13086.8,2
22789,13086.9,2
22790,13087.0,2
22791,13087.1,2
22792,13087.2,2
22793,13087.3,2
22794,13087.4,2
22795,13087.5,2
22796,13087.6,2
22797,13087.7,2
22798,13087.8,2
22799,13087.9,2
22800,13088.0,2
22801,13088.1,2
22802,13088.2,2
22803,13088.3,2
22804,13088.4,2
22805,13088.5,2
22806,13088.6,2
22807,13088.7,2
22808,13088.8,2
22809,13088.9,2
22810,13089.0,2
22811,13089.1,2
22812,13089.2,2
22813,13089.3,2
22814,13089.4,2
22815,13089.5,2
22816,13089.6,2
22817,13089.7,2
22818,13089.8,2
22819,13089.9,2
22820,13090.0,2
22821,13090.1,2
22822,13090.2,2
22823,13090.3,2
22824,13090.4,2
22825,13090.5,2
22826,13090.6,2
22827,13090.7,2
22828,13090.8,2
22829,13090.9,2
22830,13091.0,2
22831,13091.1,2
22832,13091.2,2
22833,13091.3,2
22834,13091.4,2
22835,13091.5,2
22836,13091.6,2
22837,13091.7,2
22838,13091.8,2
22839,13091.9,2
22840,13092.0,2
22841,13092.1,2
22842,13092.2,2
22843,13092.3,2
22844,13092.4,2
22845,13092.5,2
22846,13092.6,2
22847,13092.7,2
22848,13092.8,2
22849,13092.9,2
22850,13093.0,2
22851,13093.1,2
22852,13093.2,2
22853,13093.3,2
22854,13093.4,2
22855,13093.5,2
22856,13093.6,2
22857,13093.7,2
22858,13093.8,2
22859,13093.9,2
22860,13094.0,2
22861,13094.1,2
22862,13094.2,2
22863,13094.3,2
22864,13094.4,2
22865,13094.5,2
22866,13094.6,2
22867,13094.7,2
22868,13094.8,2
22869,13094.9,2
22870,13095.0,2
22871,13095.1,2
22872,13095.2,2
22873,13095.3,2
22874,13095.4,2
22875,13095.5,2
22876,13095.6,2
22877,13095.7,2
22878,13095.8,2
22879,13095.9,2
22880,14104.0,2
22881,14104.1,2
22882,14104.2,2
22883,14104.3,2
22884,14104.4,2
22885,14104.5,2
22886,14104.6,2
22887,14104.7,2
22888,14104.8,2
22889,14104.9,2
22890,14105.0,2
22891,14105.1,2
22892,14105.2,2
22893,14105.3,2
22894,14105.4,2
22895,14105.5,2
22896,14105.6,2
22897,14105.7,2
22898,14105.8,2
22899,14105.9,2
22900,14106.0,2
22901,14106.1,2
22902,14106.2,2
22903,14106.3,2
22904,14106.4,2
22905,14106.5,2
22906,14106.6,2
22907,14106.7,2
22908,14106.8,2
22909,14106.9,2
22910,14107.0,2
22911,14107.1,2
22912,14107.2,2
22913,14107.3,2
22914,14107.4,2
22915,14107.5,2
22916,14107.6,2
22917,14107.7,2
22918,14107.8,2
22919,14107.9,2
22920,14108.0,2
22921,14108.1,2
22922,14108.2,2
22923,14108.3,2
22924,14108.4,2
22925,14108.5,2
22926,14108.6,2
22927,14108.7,2
22928,14108.8,2
22929,14108.9,2
22930,14109.0,2
22931,14109.1,2
22932,14109.2,2
22933,14109.3,2
22934,14109.4,2
22935,14109.5,2
22936,14109.6,2
22937,14109.7,2
22938,14109.8,2
22939,14109.9,2
22940,14110.0,2
22941,14110.1,2
22942,14110.2,2
22943,14110.3,2
22944,14110.4,2
22945,14110.5,2
22946,14110.6,2
22947,14110.7,2
22948,14110.8,2
22949,14110.9,2
22950,14111.0,2
22951,14111.1,2
22952,14111.2,2
22953,14111.3,2
22954,14111.4,2
22955,14111.5,2
22956,14111.6,2
22957,14111.7,2
22958,14111.8,2
22959,14111.9,2
22960,14112.0,2
22961,14112.1,2
22962,14112.2,2
22963,14112.3,2
22964,14112.4,2
22965,14112.5,2
22966,14112.6,2
22967,14112.7,2
22968,14112.8,2
22969,14112.9,2
22970,14113.0,2
22971,14113.1,2
22972,14113.2,2
22973,14113.3,2
22974,14113.4,2
22975,14113.5,2
22976,14113.6,2
22977,14113.7,2
22978,14113.8,2
22979,14113.9,2
22980,14114.0,2
22981,14114.1,2
22982,14114.2,2
22983,14114.3,2
22984,14114.4,2
22985,14114.5,2
22986,14114.6,2
22987,14114.7,2
22988,14114.8,2
22989,14114.9,2
22990,14115.0,2
22991,14115.1,2
22992,14115.2,2
22993,14115.3,2
22994,14115.4,2
22995,14115.5,2
22996,14115.6,2
22997,14115.7,2
22998,14115.8,2
22999,14115.9,2
23000,14116.0,2
23001,14116.1,2
23002,14116.2,2
23003,14116.3,2
23004,14116.4,2
23005,14116.5,2
23006,14116.6,2
23007,14116.7,2
23008,14116.8,2
23009,14116.9,2
23010,14117.0,2
23011,14117.1,2
