Time,active alert,drowsy,irritable,quiet alert
768.2,0,0,0,0
768.3,0,0,0,0
768.4,0,0,0,0
768.5,0,0,0,0
768.6,0,0,0,0
768.7,0,0,0,0
768.8,0,0,0,0
768.9,0,0,0,0
769,0,0,0,0
769.1,0,0,0,0
769.2,0,0,0,0
769.3,0,0,0,0
769.4,0,0,0,0
769.5,0,0,0,0
769.6,0,0,0,0
769.7,0,0,0,0
769.8,0,0,0,0
769.9,0,0,0,0
770,0,0,0,0
770.1,0,0,0,0
770.2,0,0,0,0
770.3,0,0,0,0
770.4,0,0,0,0
770.5,0,0,0,0
770.6,0,0,0,0
770.7,0,0,0,0
770.8,0,0,0,0
770.9,0,0,0,0
771,0,0,0,0
771.1,0,0,0,0
771.2,0,0,0,0
771.3,0,0,0,0
771.4,0,0,0,0
771.5,0,0,0,0
771.6,0,0,0,0
771.7,0,0,0,0
771.8,0,0,0,0
771.9,0,0,0,0
772,0,0,0,0
772.1,0,0,0,0
772.2,0,0,0,0
772.3,0,0,0,0
772.4,0,0,0,0
772.5,0,0,0,0
772.6,0,0,0,0
772.7,0,0,0,0
772.8,0,0,0,0
772.9,0,0,0,0
773,0,0,0,0
773.1,0,0,0,0
773.2,0,0,0,0
773.3,0,0,0,0
773.4,0,0,0,0
773.5,0,0,0,0
773.6,0,0,0,0
773.7,0,0,0,0
773.8,0,0,0,0
773.9,0,0,0,0
774,0,0,0,0
774.1,0,0,0,0
774.2,0,0,0,0
774.3,0,0,0,0
774.4,0,0,0,0
774.5,0,0,0,0
774.6,0,0,0,0
774.7,0,0,0,0
774.8,0,0,0,0
774.9,0,0,0,0
775,0,0,0,0
775.1,0,0,0,0
775.2,0,0,0,0
775.3,0,0,0,0
775.4,0,0,0,0
775.5,0,0,0,0
775.6,0,0,0,0
775.7,0,0,0,0
775.8,0,0,0,0
775.9,0,0,0,0
776,0,0,0,0
776.1,0,0,0,0
776.2,0,0,0,0
776.3,0,0,0,0
776.4,0,0,0,0
776.5,0,0,0,0
776.6,0,0,0,0
776.7,0,0,0,0
776.8,0,0,0,0
776.9,0,0,0,0
777,0,0,0,0
777.1,0,0,0,0
777.2,0,0,0,0
777.3,0,0,0,0
777.4,0,0,0,0
777.5,0,0,0,0
777.6,0,0,0,0
777.7,0,0,0,0
777.8,0,0,0,0
777.9,0,0,0,0
778,0,0,0,0
778.1,0,0,0,0
778.2,0,0,0,0
778.3,0,0,0,0
778.4,0,0,0,0
778.5,0,0,0,0
778.6,0,0,0,0
778.7,0,0,0,0
778.8,0,0,0,0
778.9,0,0,0,0
779,0,0,0,0
779.1,0,0,0,0
779.2,0,0,0,0
779.3,0,0,0,0
779.4,0,0,0,0
779.5,0,0,0,0
779.6,0,0,0,0
779.7,0,0,0,0
779.8,0,0,0,0
779.9,0,0,0,0
780,0,0,0,0
780.1,0,0,0,0
780.2,0,0,0,0
780.3,0,0,0,0
780.4,0,0,0,0
780.5,0,0,0,0
780.6,0,0,0,0
780.7,0,0,0,0
780.8,0,0,0,0
780.9,0,0,0,0
781,0,0,0,0
781.1,0,0,0,0
781.2,0,0,0,0
781.3,0,0,0,0
781.4,0,0,0,0
781.5,0,0,0,0
781.6,0,0,0,0
781.7,0,0,0,0
781.8,0,0,0,0
781.9,0,0,0,0
782,0,0,0,0
782.1,0,0,0,0
782.2,0,0,0,0
782.3,0,0,0,0
782.4,0,0,0,0
782.5,0,0,0,0
782.6,0,0,0,0
782.7,0,0,0,0
782.8,0,0,0,0
782.9,0,0,0,0
783,0,0,0,0
783.1,0,0,0,0
783.2,0,0,0,0
783.3,0,0,0,0
783.4,0,0,0,0
783.5,0,0,0,0
783.6,0,0,0,0
783.7,0,0,0,0
783.8,0,0,0,0
783.9,0,0,0,0
784,0,0,0,0
784.1,0,0,0,0
784.2,0,0,0,0
784.3,0,0,0,0
784.4,0,0,0,0
784.5,0,0,0,0
784.6,0,0,0,0
784.7,0,0,0,0
784.8,0,0,0,0
784.9,0,0,0,0
785,0,0,0,0
785.1,0,0,0,0
785.2,0,0,0,0
785.3,0,0,0,0
785.4,0,0,0,0
785.5,0,0,0,0
785.6,0,0,0,0
785.7,0,0,0,0
785.8,0,0,0,0
785.9,0,0,0,0
786,0,0,0,0
786.1,0,0,0,0
786.2,0,0,0,0
786.3,0,0,0,0
786.4,0,0,0,0
786.5,0,0,0,0
786.6,0,0,0,0
786.7,0,0,0,0
786.8,0,0,0,0
786.9,0,0,0,0
787,0,0,0,0
787.1,0,0,0,0
787.2,0,0,0,0
787.3,0,0,0,0
787.4,0,0,0,0
787.5,0,0,0,0
787.6,0,0,0,0
787.7,0,0,0,0
787.8,0,0,0,0
787.9,0,0,0,0
788,0,0,0,0
788.1,0,0,0,0
788.2,0,0,0,0
788.3,0,0,0,0
788.4,0,0,0,0
788.5,0,0,0,0
788.6,0,0,0,0
788.7,0,0,0,0
788.8,0,0,0,0
788.9,0,0,0,0
789,0,0,0,1
789.1,0,0,0,1
789.2,0,0,0,1
789.3,0,0,0,1
789.4,0,0,0,1
789.5,0,0,0,1
789.6,0,0,0,1
789.7,0,0,0,1
789.8,0,0,0,1
789.9,0,0,0,1
790,0,0,0,1
790.1,0,0,0,1
790.2,0,0,0,1
790.3,0,0,0,1
790.4,0,0,0,1
790.5,0,0,0,1
790.6,0,0,0,1
790.7,0,0,0,1
790.8,0,0,0,1
790.9,0,0,0,1
791,0,0,0,1
791.1,0,0,0,1
791.2,0,0,0,1
791.3,0,0,0,1
791.4,0,0,0,1
791.5,0,0,0,1
791.6,0,0,0,1
791.7,0,0,0,1
791.8,0,0,0,1
791.9,0,0,0,1
792,0,0,0,1
792.1,0,0,0,1
792.2,0,0,0,1
792.3,0,0,0,1
792.4,0,0,0,1
792.5,0,0,0,1
792.6,0,0,0,1
792.7,0,0,0,1
792.8,0,0,0,1
792.9,0,0,0,1
793,0,0,0,1
793.1,0,0,0,1
793.2,0,0,0,1
793.3,0,0,0,1
793.4,0,0,0,1
793.5,0,0,0,1
793.6,0,0,0,1
793.7,0,0,0,1
793.8,0,0,0,1
793.9,0,0,0,1
794,0,0,0,1
794.1,0,0,0,1
794.2,0,0,0,1
794.3,0,0,0,1
794.4,0,0,0,1
794.5,0,0,0,1
794.6,0,0,0,1
794.7,0,0,0,1
794.8,0,0,0,1
794.9,0,0,0,1
795,0,0,0,1
795.1,0,0,0,1
795.2,0,0,0,1
795.3,0,0,0,1
795.4,0,0,0,1
795.5,0,0,0,1
795.6,0,0,0,1
795.7,0,0,0,1
795.8,0,0,0,1
795.9,0,0,0,1
796,0,0,0,1
796.1,0,0,0,1
796.2,0,0,0,1
796.3,0,0,0,1
796.4,0,0,0,1
796.5,0,0,0,1
796.6,0,0,0,1
796.7,0,0,0,1
796.8,0,0,0,1
796.9,0,0,0,1
797,0,0,0,1
797.1,0,0,0,1
797.2,0,0,0,1
797.3,0,0,0,1
797.4,0,0,0,1
797.5,0,0,0,1
797.6,0,0,0,1
797.7,0,0,0,1
797.8,0,0,0,1
797.9,0,0,0,1
798,0,0,0,1
798.1,0,0,0,1
798.2,0,0,0,1
798.3,0,0,0,1
798.4,0,0,0,1
798.5,0,0,0,1
798.6,0,0,0,1
798.7,0,0,0,1
798.8,0,0,0,1
798.9,0,0,0,1
799,0,0,0,1
799.1,0,0,0,1
799.2,0,0,0,1
799.3,0,0,0,1
799.4,0,0,0,1
799.5,0,0,0,1
799.6,0,0,0,1
799.7,0,0,0,1
799.8,0,0,0,1
799.9,0,0,0,1
800,0,0,0,1
800.1,0,0,0,1
800.2,0,0,0,1
800.3,0,0,0,1
800.4,0,0,0,1
800.5,0,0,0,1
800.6,0,0,0,1
800.7,0,0,0,1
800.8,0,0,0,1
800.9,0,0,0,1
801,0,0,0,1
801.1,0,0,0,1
801.2,0,0,0,1
801.3,0,0,0,1
801.4,0,0,0,1
801.5,0,0,0,1
801.6,0,0,0,1
801.7,0,0,0,1
801.8,0,0,0,1
801.9,0,0,0,1
802,0,0,0,1
802.1,0,0,0,1
802.2,0,0,0,1
802.3,0,0,0,1
802.4,0,0,0,1
802.5,0,0,0,1
802.6,0,0,0,1
802.7,0,0,0,1
802.8,0,0,0,1
802.9,0,0,0,1
803,0,0,0,1
803.1,0,0,0,1
803.2,0,0,0,1
803.3,0,0,0,1
803.4,0,0,0,1
803.5,0,0,0,1
803.6,0,0,0,1
803.7,0,0,0,1
803.8,0,0,0,1
803.9,0,0,0,1
804,0,0,0,1
804.1,0,0,0,1
804.2,0,0,0,1
804.3,0,0,0,1
804.4,0,0,0,1
804.5,0,0,0,1
804.6,0,0,0,1
804.7,0,0,0,1
804.8,0,0,0,1
804.9,0,0,0,1
805,0,0,0,1
805.1,0,0,0,1
805.2,0,0,0,1
805.3,0,0,0,1
805.4,0,0,0,1
805.5,0,0,0,1
805.6,0,0,0,1
805.7,0,0,0,1
805.8,0,0,0,1
805.9,0,0,0,1
806,0,0,0,1
806.1,0,0,0,1
806.2,0,0,0,1
806.3,0,0,0,1
806.4,0,0,0,1
806.5,0,0,0,1
806.6,0,0,0,1
806.7,0,0,0,1
806.8,0,0,0,1
806.9,0,0,0,1
807,0,0,0,1
807.1,0,0,0,1
807.2,0,0,0,1
807.3,0,0,0,1
807.4,0,0,0,1
807.5,0,0,0,1
807.6,0,0,0,1
807.7,0,0,0,1
807.8,0,0,0,1
807.9,0,0,0,1
808,0,0,0,1
808.1,0,0,0,1
808.2,0,0,0,1
808.3,0,0,0,1
808.4,0,0,0,1
808.5,0,0,0,1
808.6,0,0,0,1
808.7,0,0,0,1
808.8,0,0,0,1
808.9,0,0,0,1
809,0,0,0,1
809.1,0,0,0,1
809.2,0,0,0,1
809.3,0,0,0,1
809.4,0,0,0,1
809.5,0,0,0,1
809.6,0,0,0,1
809.7,0,0,0,1
809.8,0,0,0,1
809.9,0,0,0,1
810,0,0,0,1
810.1,0,0,0,1
810.2,0,0,0,1
810.3,0,0,0,1
810.4,0,0,0,1
810.5,0,0,0,1
810.6,0,0,0,1
810.7,0,0,0,1
810.8,0,0,0,1
810.9,0,0,0,1
811,0,0,0,1
811.1,0,0,0,1
811.2,0,0,0,1
811.3,0,0,0,1
811.4,0,0,0,1
811.5,0,0,0,1
811.6,0,0,0,1
811.7,0,0,0,1
811.8,0,0,0,1
811.9,0,0,0,1
812,0,0,0,1
812.1,0,0,0,1
812.2,0,0,0,1
812.3,0,0,0,1
812.4,0,0,0,1
812.5,0,0,0,1
812.6,0,0,0,1
812.7,0,0,0,1
812.8,0,0,0,1
812.9,0,0,0,1
813,0,0,0,1
813.1,0,0,0,1
813.2,0,0,0,1
813.3,0,0,0,1
813.4,0,0,0,1
813.5,0,0,0,1
813.6,0,0,0,1
813.7,0,0,0,1
813.8,0,0,0,1
813.9,0,0,0,1
814,0,0,0,1
814.1,0,0,0,1
814.2,0,0,0,1
814.3,0,0,0,1
814.4,0,0,0,1
814.5,0,0,0,1
814.6,0,0,0,1
814.7,0,0,0,1
814.8,0,0,0,1
814.9,0,0,0,1
815,0,0,0,1
815.1,0,0,0,1
815.2,0,0,0,1
815.3,0,0,0,1
815.4,0,0,0,1
815.5,0,0,0,1
815.6,0,0,0,1
815.7,0,0,0,1
815.8,0,0,0,1
815.9,0,0,0,1
816,0,0,0,1
816.1,0,0,0,1
816.2,0,0,0,1
816.3,0,0,0,1
816.4,0,0,0,1
816.5,0,0,0,1
816.6,0,0,0,1
816.7,0,0,0,1
816.8,0,0,0,1
816.9,0,0,0,1
817,0,0,0,1
817.1,0,0,0,1
817.2,0,0,0,1
817.3,0,0,0,1
817.4,0,0,0,1
817.5,0,0,0,1
817.6,0,0,0,1
817.7,0,0,0,1
817.8,0,0,0,1
817.9,0,0,0,1
818,0,0,0,1
818.1,0,0,0,1
818.2,0,0,0,1
818.3,0,0,0,1
818.4,0,0,0,1
818.5,0,0,0,1
818.6,0,0,0,1
818.7,0,0,0,1
818.8,0,0,0,1
818.9,0,0,0,1
819,0,0,0,1
819.1,0,0,0,1
819.2,0,0,0,1
819.3,0,0,0,1
819.4,0,0,0,1
819.5,0,0,0,1
819.6,0,0,0,1
819.7,0,0,0,1
819.8,0,0,0,1
819.9,0,0,0,1
820,0,0,0,1
820.1,0,0,0,1
820.2,0,0,0,1
820.3,0,0,0,1
820.4,0,0,0,1
820.5,0,0,0,1
820.6,0,0,0,1
820.7,0,0,0,1
820.8,0,0,0,1
820.9,0,0,0,1
821,0,0,0,1
821.1,0,0,0,1
821.2,0,0,0,1
821.3,0,0,0,1
821.4,0,0,0,1
821.5,0,0,0,1
821.6,0,0,0,1
821.7,0,0,0,1
821.8,0,0,0,1
821.9,0,0,0,1
822,0,0,0,1
822.1,0,0,0,1
822.2,0,0,0,1
822.3,0,0,0,1
822.4,0,0,0,1
822.5,0,0,0,1
822.6,0,0,0,1
822.7,0,0,0,1
822.8,0,0,0,1
822.9,0,0,0,1
823,0,0,0,1
823.1,0,0,0,1
823.2,0,0,0,1
823.3,0,0,0,1
823.4,0,0,0,1
823.5,0,0,0,1
823.6,0,0,0,1
823.7,0,0,0,1
823.8,0,0,0,1
823.9,0,0,0,1
824,0,0,0,1
824.1,0,0,0,1
824.2,0,0,0,1
824.3,0,0,0,1
824.4,0,0,0,1
824.5,0,0,0,1
824.6,0,0,0,1
824.7,0,0,0,1
824.8,0,0,0,1
824.9,0,0,0,1
825,0,0,0,1
825.1,0,0,0,1
825.2,0,0,0,1
825.3,0,0,0,1
825.4,0,0,0,1
825.5,0,0,0,1
825.6,0,0,0,1
825.7,0,0,0,1
825.8,0,0,0,1
825.9,0,0,0,1
826,0,0,0,1
826.1,0,0,0,1
826.2,0,0,0,1
826.3,0,0,0,1
826.4,0,0,0,1
826.5,0,0,0,1
826.6,0,0,0,1
826.7,0,0,0,1
826.8,0,0,0,1
826.9,0,0,0,1
827,0,0,0,1
827.1,0,0,0,1
827.2,0,0,0,1
827.3,0,0,0,1
827.4,0,0,0,1
827.5,0,0,0,1
827.6,0,0,0,1
827.7,0,0,0,1
827.8,0,0,0,1
827.9,0,0,0,1
828,0,0,0,1
828.1,0,0,0,1
828.2,0,0,0,1
828.3,0,0,0,1
828.4,0,0,0,1
828.5,0,0,0,1
828.6,0,0,0,1
828.7,0,0,0,1
828.8,0,0,0,1
828.9,0,0,0,1
829,0,0,0,1
829.1,0,0,0,1
829.2,0,0,0,1
829.3,0,0,0,1
829.4,0,0,0,1
829.5,0,0,0,1
829.6,0,0,0,1
829.7,0,0,0,1
829.8,0,0,0,1
829.9,0,0,0,1
830,0,0,0,1
830.1,0,0,0,1
830.2,0,0,0,1
830.3,0,0,0,1
830.4,0,0,0,1
830.5,0,0,0,1
830.6,0,0,0,1
830.7,0,0,0,1
830.8,0,0,0,1
830.9,0,0,0,1
831,0,0,0,1
831.1,0,0,0,1
831.2,0,0,0,1
831.3,0,0,0,1
831.4,0,0,0,1
831.5,0,0,0,1
831.6,0,0,0,1
831.7,0,0,0,1
831.8,0,0,0,1
831.9,0,0,0,1
832,0,0,0,1
832.1,0,0,0,1
832.2,0,0,0,1
832.3,0,0,0,1
832.4,0,0,0,1
832.5,0,0,0,1
832.6,0,0,0,1
832.7,0,0,0,1
832.8,0,0,0,1
832.9,0,0,0,1
833,0,0,0,1
833.1,0,0,0,1
833.2,0,0,0,1
833.3,0,0,0,1
833.4,0,0,0,1
833.5,0,0,0,1
833.6,0,0,0,1
833.7,0,0,0,1
833.8,0,0,0,1
833.9,0,0,0,1
834,0,0,0,1
834.1,0,0,0,1
834.2,0,0,0,1
834.3,0,0,0,1
834.4,0,0,0,1
834.5,0,0,0,1
834.6,0,0,0,1
834.7,0,0,0,1
834.8,0,0,0,1
834.9,0,0,0,1
835,0,0,0,1
835.1,0,0,0,1
835.2,0,0,0,1
835.3,0,0,0,1
835.4,0,0,0,1
835.5,0,0,0,1
835.6,0,0,0,1
835.7,0,0,0,1
835.8,0,0,0,1
835.9,0,0,0,1
836,0,0,0,1
836.1,0,0,0,1
836.2,0,0,0,1
836.3,0,0,0,1
836.4,0,0,0,1
836.5,0,0,0,1
836.6,0,0,0,1
836.7,0,0,0,1
836.8,0,0,0,1
836.9,0,0,0,1
837,0,0,0,1
837,1,0,0,0
837.1,1,0,0,0
837.2,1,0,0,0
837.3,1,0,0,0
837.4,1,0,0,0
837.5,1,0,0,0
837.6,1,0,0,0
837.7,1,0,0,0
837.8,1,0,0,0
837.9,1,0,0,0
838,1,0,0,0
838.1,1,0,0,0
838.2,1,0,0,0
838.3,1,0,0,0
838.4,1,0,0,0
838.5,1,0,0,0
838.6,1,0,0,0
838.7,1,0,0,0
838.8,1,0,0,0
838.9,1,0,0,0
839,1,0,0,0
839.1,1,0,0,0
839.2,1,0,0,0
839.3,1,0,0,0
839.4,1,0,0,0
839.5,1,0,0,0
839.6,1,0,0,0
839.7,1,0,0,0
839.8,1,0,0,0
839.9,1,0,0,0
840,1,0,0,0
840.1,1,0,0,0
840.2,1,0,0,0
840.3,1,0,0,0
840.4,1,0,0,0
840.5,1,0,0,0
840.6,1,0,0,0
840.7,1,0,0,0
840.8,1,0,0,0
840.9,1,0,0,0
841,1,0,0,0
841.1,1,0,0,0
841.2,1,0,0,0
841.3,1,0,0,0
841.4,1,0,0,0
841.5,1,0,0,0
841.6,1,0,0,0
841.7,1,0,0,0
841.8,1,0,0,0
841.9,1,0,0,0
842,1,0,0,0
842.1,1,0,0,0
842.2,1,0,0,0
842.3,1,0,0,0
842.4,1,0,0,0
842.5,1,0,0,0
842.6,1,0,0,0
842.7,1,0,0,0
842.8,1,0,0,0
842.9,1,0,0,0
843,1,0,0,0
843.1,1,0,0,0
843.2,1,0,0,0
843.3,1,0,0,0
843.4,1,0,0,0
843.5,1,0,0,0
843.6,1,0,0,0
843.7,1,0,0,0
843.8,1,0,0,0
843.9,1,0,0,0
844,1,0,0,0
844.1,1,0,0,0
844.2,1,0,0,0
844.3,1,0,0,0
844.4,1,0,0,0
844.5,1,0,0,0
844.6,1,0,0,0
844.7,1,0,0,0
844.8,1,0,0,0
844.9,1,0,0,0
845,1,0,0,0
845.1,1,0,0,0
845.2,1,0,0,0
845.3,1,0,0,0
845.4,1,0,0,0
845.5,1,0,0,0
845.6,1,0,0,0
845.7,1,0,0,0
845.8,1,0,0,0
845.9,1,0,0,0
846,1,0,0,0
846.1,1,0,0,0
846.2,1,0,0,0
846.3,1,0,0,0
846.4,1,0,0,0
846.5,1,0,0,0
846.6,1,0,0,0
846.7,1,0,0,0
846.8,1,0,0,0
846.9,1,0,0,0
847,1,0,0,0
847.1,1,0,0,0
847.2,1,0,0,0
847.3,1,0,0,0
847.4,1,0,0,0
847.5,1,0,0,0
847.6,1,0,0,0
847.7,1,0,0,0
847.8,1,0,0,0
847.9,1,0,0,0
848,1,0,0,0
848.1,1,0,0,0
848.2,1,0,0,0
848.3,1,0,0,0
848.4,1,0,0,0
848.5,1,0,0,0
848.6,1,0,0,0
848.7,1,0,0,0
848.8,1,0,0,0
848.9,1,0,0,0
849,1,0,0,0
849.1,1,0,0,0
849.2,1,0,0,0
849.3,1,0,0,0
849.4,1,0,0,0
849.5,1,0,0,0
849.6,1,0,0,0
849.7,1,0,0,0
849.8,1,0,0,0
849.9,1,0,0,0
850,1,0,0,0
850,1,0,0,0
850.1,1,0,0,0
850.2,1,0,0,0
850.3,1,0,0,0
850.4,1,0,0,0
850.5,1,0,0,0
850.6,1,0,0,0
850.7,1,0,0,0
850.8,1,0,0,0
850.9,1,0,0,0
851,1,0,0,0
851.1,1,0,0,0
851.2,1,0,0,0
851.3,1,0,0,0
851.4,1,0,0,0
851.5,1,0,0,0
851.6,1,0,0,0
851.7,1,0,0,0
851.8,1,0,0,0
851.9,1,0,0,0
852,1,0,0,0
852.1,1,0,0,0
852.2,1,0,0,0
852.3,1,0,0,0
852.4,1,0,0,0
852.5,1,0,0,0
852.6,1,0,0,0
852.7,1,0,0,0
852.8,1,0,0,0
852.9,1,0,0,0
853,1,0,0,0
853.1,1,0,0,0
853.2,1,0,0,0
853.3,1,0,0,0
853.4,1,0,0,0
853.5,1,0,0,0
853.6,1,0,0,0
853.7,1,0,0,0
853.8,1,0,0,0
853.9,1,0,0,0
854,1,0,0,0
854.1,1,0,0,0
854.2,1,0,0,0
854.3,1,0,0,0
854.4,1,0,0,0
854.5,1,0,0,0
854.6,1,0,0,0
854.7,1,0,0,0
854.8,1,0,0,0
854.9,1,0,0,0
855,1,0,0,0
855.1,1,0,0,0
855.2,1,0,0,0
855.3,1,0,0,0
855.4,1,0,0,0
855.5,1,0,0,0
855.6,1,0,0,0
855.7,1,0,0,0
855.8,1,0,0,0
855.9,1,0,0,0
856,1,0,0,0
856.1,1,0,0,0
856.2,1,0,0,0
856.3,1,0,0,0
856.4,1,0,0,0
856.5,1,0,0,0
856.6,1,0,0,0
856.7,1,0,0,0
856.8,1,0,0,0
856.9,1,0,0,0
857,1,0,0,0
857.1,1,0,0,0
857.2,1,0,0,0
857.3,1,0,0,0
857.4,1,0,0,0
857.5,1,0,0,0
857.6,1,0,0,0
857.7,1,0,0,0
857.8,1,0,0,0
857.9,1,0,0,0
858,1,0,0,0
858.1,1,0,0,0
858.2,1,0,0,0
858.3,1,0,0,0
858.4,1,0,0,0
858.5,1,0,0,0
858.6,1,0,0,0
858.7,1,0,0,0
858.8,1,0,0,0
858.9,1,0,0,0
859,1,0,0,0
859.1,1,0,0,0
859.2,1,0,0,0
859.3,1,0,0,0
859.4,1,0,0,0
859.5,1,0,0,0
859.6,1,0,0,0
859.7,1,0,0,0
859.8,1,0,0,0
859.9,1,0,0,0
860,1,0,0,0
860.1,1,0,0,0
860.2,1,0,0,0
860.3,1,0,0,0
860.4,1,0,0,0
860.5,1,0,0,0
860.6,1,0,0,0
860.7,1,0,0,0
860.8,1,0,0,0
860.9,1,0,0,0
861,1,0,0,0
861.1,1,0,0,0
861.2,1,0,0,0
861.3,1,0,0,0
861.4,1,0,0,0
861.5,1,0,0,0
861.6,1,0,0,0
861.7,1,0,0,0
861.8,1,0,0,0
861.9,1,0,0,0
862,1,0,0,0
862.1,1,0,0,0
862.2,1,0,0,0
862.3,1,0,0,0
862.4,1,0,0,0
862.5,1,0,0,0
862.6,1,0,0,0
862.7,1,0,0,0
862.8,1,0,0,0
862.9,1,0,0,0
863,1,0,0,0
863.1,1,0,0,0
863.2,1,0,0,0
863.3,1,0,0,0
863.4,1,0,0,0
863.5,1,0,0,0
863.6,1,0,0,0
863.7,1,0,0,0
863.8,1,0,0,0
863.9,1,0,0,0
864,1,0,0,0
864.1,1,0,0,0
864.2,1,0,0,0
864.3,1,0,0,0
864.4,1,0,0,0
864.5,1,0,0,0
864.6,1,0,0,0
864.7,1,0,0,0
864.8,1,0,0,0
864.9,1,0,0,0
865,1,0,0,0
865.1,1,0,0,0
865.2,1,0,0,0
865.3,1,0,0,0
865.4,1,0,0,0
865.5,1,0,0,0
865.6,1,0,0,0
865.7,1,0,0,0
865.8,1,0,0,0
865.9,1,0,0,0
866,1,0,0,0
866.1,1,0,0,0
866.2,1,0,0,0
866.3,1,0,0,0
866.4,1,0,0,0
866.5,1,0,0,0
866.6,1,0,0,0
866.7,1,0,0,0
866.8,1,0,0,0
866.9,1,0,0,0
867,1,0,0,0
867.1,1,0,0,0
867.2,1,0,0,0
867.3,1,0,0,0
867.4,1,0,0,0
867.5,1,0,0,0
867.6,1,0,0,0
867.7,1,0,0,0
867.8,1,0,0,0
867.9,1,0,0,0
868,1,0,0,0
868.1,1,0,0,0
868.2,1,0,0,0
868.3,1,0,0,0
868.4,1,0,0,0
868.5,1,0,0,0
868.6,1,0,0,0
868.7,1,0,0,0
868.8,1,0,0,0
868.9,1,0,0,0
869,1,0,0,0
869.1,1,0,0,0
869.2,1,0,0,0
869.3,1,0,0,0
869.4,1,0,0,0
869.5,1,0,0,0
869.6,1,0,0,0
869.7,1,0,0,0
869.8,1,0,0,0
869.9,1,0,0,0
870,1,0,0,0
870.1,1,0,0,0
870.2,1,0,0,0
870.3,1,0,0,0
870.4,1,0,0,0
870.5,1,0,0,0
870.6,1,0,0,0
870.7,1,0,0,0
870.8,1,0,0,0
870.9,1,0,0,0
871,1,0,0,0
871.1,1,0,0,0
871.2,1,0,0,0
871.3,1,0,0,0
871.4,1,0,0,0
871.5,1,0,0,0
871.6,1,0,0,0
871.7,1,0,0,0
871.8,1,0,0,0
871.9,1,0,0,0
872,1,0,0,0
872.1,1,0,0,0
872.2,1,0,0,0
872.3,1,0,0,0
872.4,1,0,0,0
872.5,1,0,0,0
872.6,1,0,0,0
872.7,1,0,0,0
872.8,1,0,0,0
872.9,1,0,0,0
873,1,0,0,0
873.1,1,0,0,0
873.2,1,0,0,0
873.3,1,0,0,0
873.4,1,0,0,0
873.5,1,0,0,0
873.6,1,0,0,0
873.7,1,0,0,0
873.8,1,0,0,0
873.9,1,0,0,0
874,1,0,0,0
874.1,1,0,0,0
874.2,1,0,0,0
874.3,1,0,0,0
874.4,1,0,0,0
874.5,1,0,0,0
874.6,1,0,0,0
874.7,1,0,0,0
874.8,1,0,0,0
874.9,1,0,0,0
875,1,0,0,0
875.1,1,0,0,0
875.2,1,0,0,0
875.3,1,0,0,0
875.4,1,0,0,0
875.5,1,0,0,0
875.6,1,0,0,0
875.7,1,0,0,0
875.8,1,0,0,0
875.9,1,0,0,0
876,1,0,0,0
876.1,1,0,0,0
876.2,1,0,0,0
876.3,1,0,0,0
876.4,1,0,0,0
876.5,1,0,0,0
876.6,1,0,0,0
876.7,1,0,0,0
876.8,1,0,0,0
876.9,1,0,0,0
877,1,0,0,0
877.1,1,0,0,0
877.2,1,0,0,0
877.3,1,0,0,0
877.4,1,0,0,0
877.5,1,0,0,0
877.6,1,0,0,0
877.7,1,0,0,0
877.8,1,0,0,0
877.9,1,0,0,0
878,1,0,0,0
878.1,1,0,0,0
878.2,1,0,0,0
878.3,1,0,0,0
878.4,1,0,0,0
878.5,1,0,0,0
878.6,1,0,0,0
878.7,1,0,0,0
878.8,1,0,0,0
878.9,1,0,0,0
879,1,0,0,0
879.1,1,0,0,0
879.2,1,0,0,0
879.3,1,0,0,0
879.4,1,0,0,0
879.5,1,0,0,0
879.6,1,0,0,0
879.7,1,0,0,0
879.8,1,0,0,0
879.9,1,0,0,0
880,1,0,0,0
880.1,1,0,0,0
880.2,1,0,0,0
880.3,1,0,0,0
880.4,1,0,0,0
880.5,1,0,0,0
880.6,1,0,0,0
880.7,1,0,0,0
880.8,1,0,0,0
880.9,1,0,0,0
881,1,0,0,0
881.1,1,0,0,0
881.2,1,0,0,0
881.3,1,0,0,0
881.4,1,0,0,0
881.5,1,0,0,0
881.6,1,0,0,0
881.7,1,0,0,0
881.8,1,0,0,0
881.9,1,0,0,0
882,1,0,0,0
882.1,1,0,0,0
882.2,1,0,0,0
882.3,1,0,0,0
882.4,1,0,0,0
882.5,1,0,0,0
882.6,1,0,0,0
882.7,1,0,0,0
882.8,1,0,0,0
882.9,1,0,0,0
883,1,0,0,0
883.1,1,0,0,0
883.2,1,0,0,0
883.3,1,0,0,0
883.4,1,0,0,0
883.5,1,0,0,0
883.6,1,0,0,0
883.7,1,0,0,0
883.8,1,0,0,0
883.9,1,0,0,0
884,1,0,0,0
884.1,1,0,0,0
884.2,1,0,0,0
884.3,1,0,0,0
884.4,1,0,0,0
884.5,1,0,0,0
884.6,1,0,0,0
884.7,1,0,0,0
884.8,1,0,0,0
884.9,1,0,0,0
885,1,0,0,0
885.1,1,0,0,0
885.2,1,0,0,0
885.3,1,0,0,0
885.4,1,0,0,0
885.5,1,0,0,0
885.6,1,0,0,0
885.7,1,0,0,0
885.8,1,0,0,0
885.9,1,0,0,0
886,1,0,0,0
886.1,1,0,0,0
886.2,1,0,0,0
886.3,1,0,0,0
